recorded_hour,day_of_week,week_of_year,is_weekend,line_encoded,total_pass,pass_rate,downtime_rate,availability,performance,quality,downtime_count,total_output
22,5,13,1,1,6.0,0.006153846153846154,0.05687500163912773,0.95955530726257,0.7858726256983241,0.97316312849162,1,975.0
6,4,13,0,2,6.0,0.006756756756756757,0.0,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,888.0
14,4,13,0,2,4.0,0.0044004400440044,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,909.0
22,5,13,1,2,4.0,0.004020100502512563,0.0,0.9660954545454546,0.7738732954545454,0.9695846590909092,0,995.0
6,4,13,0,2,4.0,0.005390835579514825,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,742.0
14,4,13,0,2,3.0,0.004418262150220913,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,679.0
22,5,13,1,2,6.0,0.007712082262210797,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,778.0
6,4,13,0,2,6.0,0.005714285714285714,0.039444442838430405,0.9558448863636364,0.7807528409090909,0.977555681818182,1,1050.0
14,4,13,0,2,6.0,0.005876591576885406,0.033020831644535065,0.959408,0.7887599999999999,0.9514285714285714,1,1021.0
22,5,13,1,2,7.0,0.007,0.10709635447710752,0.9592327485380115,0.7542111111111112,0.97113216374269,1,1000.0
6,4,13,0,3,3.0,0.00410958904109589,0.06302083283662796,0.97625197740113,0.6071683615819209,0.9534841807909604,1,730.0
14,4,13,0,3,2.0,0.0026702269692923898,0.025381945073604584,0.9750948863636364,0.5983465909090909,0.9623090909090908,1,749.0
22,5,13,1,3,4.0,0.005457025920873124,0.0,0.9761469273743016,0.5908648044692737,0.9510592178770948,0,733.0
6,4,13,0,3,4.0,0.0038095238095238095,0.10709635447710752,0.9577932203389832,0.7727412429378532,0.9548954802259888,1,1050.0
14,4,13,0,3,3.0,0.002857142857142857,0.10709635447710752,0.9601118644067796,0.7691152542372881,0.9529186440677966,1,1050.0
22,5,13,1,3,2.0,0.0025380710659898475,0.0,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,788.0
6,4,13,0,3,4.0,0.0038095238095238095,0.10180555284023285,0.970548275862069,0.7340936781609195,0.969635632183908,2,1050.0
14,4,13,0,3,2.0,0.002894356005788712,0.07333333045244217,0.9679265536723164,0.677564406779661,0.9646892655367232,2,691.0
22,5,13,1,3,5.0,0.00536480686695279,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,932.0
6,5,13,1,0,3.0,0.0029239766081871343,0.10709635447710752,0.9714869318181818,0.7811892045454545,0.9603221590909092,1,1026.0
14,5,13,1,0,5.0,0.004789272030651341,0.10709635447710752,0.9732103448275864,0.7720936781609196,0.9673367816091952,1,1044.0
22,6,13,1,0,1.0,0.0009523809523809524,0.10709635447710752,0.9726114285714286,0.7704497142857143,0.9543937142857144,3,1050.0
6,5,13,1,0,5.0,0.0074962518740629685,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,667.0
14,5,13,1,0,3.0,0.0037831021437578815,0.0,0.9595845714285716,0.6536731428571428,0.9767611428571428,0,793.0
22,6,13,1,0,8.0,0.011267605633802818,0.022534722462296486,0.960858757062147,0.6334305084745763,0.9482943502824858,1,710.0
6,5,13,1,0,6.0,0.006128702757916241,0.0,0.9711568965517242,0.7715344827586208,0.9542132183908044,0,979.0
14,5,13,1,0,4.0,0.004415011037527594,0.0,0.9698011363636364,0.75509375,0.9680863636363636,0,906.0
22,6,13,1,0,2.0,0.002890173410404624,0.0,0.9699949438202248,0.7404140449438202,0.9610904494382022,0,692.0
6,5,13,1,1,5.0,0.006793478260869565,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,736.0
14,5,13,1,1,6.0,0.0060790273556231,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,987.0
22,6,13,1,1,2.0,0.0024009603841536613,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,833.0
6,5,13,1,1,4.0,0.0053404539385847796,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,749.0
22,6,13,1,1,4.0,0.005578800557880056,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,717.0
6,5,13,1,1,4.0,0.003857280617164899,0.07281249761581421,0.965764,0.7633297142857142,0.9598091428571428,1,1037.0
14,5,13,1,1,3.0,0.003374578177727784,0.0607638880610466,0.961093220338983,0.7580553672316385,0.9796604519774011,1,889.0
22,6,13,1,1,5.0,0.004761904761904762,0.0,0.95955530726257,0.7858726256983241,0.97316312849162,0,1050.0
6,5,13,1,2,2.0,0.001996007984031936,0.0,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,1002.0
14,5,13,1,2,5.0,0.004761904761904762,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,1050.0
6,5,13,1,2,2.0,0.0030120481927710845,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,664.0
14,5,13,1,2,4.0,0.005018820577164366,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,797.0
22,6,13,1,2,4.0,0.006051437216338881,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,661.0
6,5,13,1,2,4.0,0.0040650406504065045,0.0829513892531395,0.9558448863636364,0.7807528409090909,0.977555681818182,1,984.0
14,5,13,1,2,6.0,0.005714285714285714,0.05583333224058151,0.959408,0.7887599999999999,0.9514285714285714,1,1050.0
22,6,13,1,2,2.0,0.0026109660574412533,0.01666666753590107,0.9592327485380115,0.7542111111111112,0.97113216374269,1,766.0
6,5,13,1,3,2.0,0.0032948929159802307,0.0,0.97625197740113,0.6071683615819209,0.9534841807909604,0,607.0
14,5,13,1,3,3.0,0.004195804195804196,0.0,0.9750948863636364,0.5983465909090909,0.9623090909090908,0,715.0
22,6,13,1,3,4.0,0.0061068702290076335,0.0,0.9761469273743016,0.5908648044692737,0.9510592178770948,0,655.0
6,5,13,1,3,5.0,0.0053533190578158455,0.0,0.9577932203389832,0.7727412429378532,0.9548954802259888,0,934.0
14,5,13,1,3,4.0,0.004424778761061947,0.0,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,904.0
22,6,13,1,3,5.0,0.005555555555555556,0.0,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,900.0
22,6,13,1,3,6.0,0.00804289544235925,0.10709635447710752,0.9663485875706216,0.7424570621468926,0.9622666666666668,1,746.0
6,6,13,1,0,3.0,0.0038809831824062097,0.10709635447710752,0.9714869318181818,0.7811892045454545,0.9603221590909092,3,773.0
14,6,13,1,0,2.0,0.00196078431372549,0.0871874988079071,0.9732103448275864,0.7720936781609196,0.9673367816091952,3,1020.0
22,0,14,0,0,3.0,0.0031678986272439284,0.10709635447710752,0.9726114285714286,0.7704497142857143,0.9543937142857144,1,947.0
6,6,13,1,0,4.0,0.006309148264984227,0.04989583417773247,0.9579948863636364,0.6420017045454546,0.9496204545454544,1,634.0
22,0,14,0,0,1.0,0.0016286644951140066,0.04781249910593033,0.960858757062147,0.6334305084745763,0.9482943502824858,1,614.0
6,6,13,1,0,3.0,0.0029910269192422734,0.0,0.9711568965517242,0.7715344827586208,0.9542132183908044,0,1003.0
14,6,13,1,0,6.0,0.006329113924050633,0.0,0.9698011363636364,0.75509375,0.9680863636363636,0,948.0
22,0,14,0,0,8.0,0.007619047619047619,0.08541666716337204,0.9699949438202248,0.7404140449438202,0.9610904494382022,1,1050.0
6,6,13,1,1,2.0,0.002861230329041488,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,699.0
14,6,13,1,1,6.0,0.006060606060606061,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,990.0
22,0,14,0,1,3.0,0.002859866539561487,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,1049.0
6,6,13,1,1,4.0,0.0044943820224719105,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,890.0
14,6,13,1,1,4.0,0.005383580080753701,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,743.0
22,0,14,0,1,3.0,0.004470938897168405,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,671.0
6,6,13,1,1,3.0,0.002857142857142857,0.0,0.965764,0.7633297142857142,0.9598091428571428,0,1050.0
14,6,13,1,1,4.0,0.004020100502512563,0.0,0.961093220338983,0.7580553672316385,0.9796604519774011,0,995.0
22,0,14,0,1,0.0,0.0,0.0,0.95955530726257,0.7858726256983241,0.97316312849162,0,850.0
6,6,13,1,2,3.0,0.003472222222222222,0.04125000163912773,0.9684011363636364,0.7713215909090909,0.9683693181818182,1,864.0
14,6,13,1,2,3.0,0.0031982942430703624,0.023125000298023224,0.9675180790960451,0.7758463276836158,0.9586621468926554,1,938.0
22,0,14,0,2,2.0,0.0019801980198019802,0.0,0.9660954545454546,0.7738732954545454,0.9695846590909092,0,1010.0
6,6,13,1,2,4.0,0.004878048780487805,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,820.0
14,6,13,1,2,5.0,0.00723589001447178,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,691.0
22,0,14,0,2,4.0,0.004618937644341801,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,866.0
6,6,13,1,2,5.0,0.005592841163310962,0.02135416679084301,0.9558448863636364,0.7807528409090909,0.977555681818182,1,894.0
22,0,14,0,2,3.0,0.002857142857142857,0.0,0.9592327485380115,0.7542111111111112,0.97113216374269,0,1050.0
6,6,13,1,3,4.0,0.005788712011577424,0.0,0.97625197740113,0.6071683615819209,0.9534841807909604,0,691.0
14,6,13,1,3,2.0,0.0028169014084507044,0.0,0.9750948863636364,0.5983465909090909,0.9623090909090908,0,710.0
22,0,14,0,3,4.0,0.006060606060606061,0.10709635447710752,0.9761469273743016,0.5908648044692737,0.9510592178770948,1,660.0
6,6,13,1,3,3.0,0.0030581039755351682,0.0,0.9577932203389832,0.7727412429378532,0.9548954802259888,0,981.0
14,6,13,1,3,4.0,0.0038095238095238095,0.0,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,1050.0
22,0,14,0,3,6.0,0.006030150753768844,0.0,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,995.0
6,6,13,1,3,4.0,0.0040858018386108275,0.10208333283662796,0.970548275862069,0.7340936781609195,0.969635632183908,1,979.0
14,6,13,1,3,2.0,0.0019782393669634025,0.10709635447710752,0.9679265536723164,0.677564406779661,0.9646892655367232,1,1011.0
22,0,14,0,3,1.0,0.0011655011655011655,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,858.0
6,0,14,0,0,6.0,0.006211180124223602,0.10709635447710752,0.9714869318181818,0.7811892045454545,0.9603221590909092,1,966.0
14,0,14,0,0,2.0,0.0019047619047619048,0.09923610836267471,0.9732103448275864,0.7720936781609196,0.9673367816091952,1,1050.0
22,1,14,0,0,4.0,0.003864734299516908,0.026770833879709244,0.9726114285714286,0.7704497142857143,0.9543937142857144,1,1035.0
6,0,14,0,0,2.0,0.0025188916876574307,0.06215277686715126,0.9579948863636364,0.6420017045454546,0.9496204545454544,1,794.0
14,0,14,0,0,2.0,0.0026455026455026454,0.07447917014360428,0.9595845714285716,0.6536731428571428,0.9767611428571428,1,756.0
22,1,14,0,0,4.0,0.004860267314702308,0.03368055447936058,0.960858757062147,0.6334305084745763,0.9482943502824858,1,823.0
6,0,14,0,0,4.0,0.0039177277179236044,0.057604167610406876,0.9711568965517242,0.7715344827586208,0.9542132183908044,1,1021.0
14,0,14,0,0,6.0,0.007471980074719801,0.06576389074325562,0.9698011363636364,0.75509375,0.9680863636363636,1,803.0
22,1,14,0,0,3.0,0.003468208092485549,0.0,0.9699949438202248,0.7404140449438202,0.9610904494382022,0,865.0
6,0,14,0,1,5.0,0.006045949214026602,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,827.0
14,0,14,0,1,2.0,0.002386634844868735,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,838.0
22,1,14,0,1,1.0,0.0012376237623762376,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,808.0
6,0,14,0,1,6.0,0.007352941176470588,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,816.0
14,0,14,0,1,5.0,0.007680491551459293,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,651.0
22,1,14,0,1,6.0,0.008823529411764706,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,680.0
6,0,14,0,1,6.0,0.005714285714285714,0.0,0.965764,0.7633297142857142,0.9598091428571428,0,1050.0
14,0,14,0,1,2.0,0.0019704433497536944,0.0,0.961093220338983,0.7580553672316385,0.9796604519774011,0,1015.0
22,1,14,0,1,7.0,0.006666666666666667,0.10709635447710752,0.95955530726257,0.7858726256983241,0.97316312849162,2,1050.0
6,0,14,0,2,5.0,0.004761904761904762,0.0,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,1050.0
14,0,14,0,2,2.0,0.0019047619047619048,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,1050.0
22,1,14,0,2,6.0,0.006048387096774193,0.0,0.9660954545454546,0.7738732954545454,0.9695846590909092,0,992.0
6,0,14,0,2,4.0,0.005494505494505495,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,728.0
14,0,14,0,2,4.0,0.0050568900126422255,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,791.0
22,1,14,0,2,8.0,0.011396011396011397,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,702.0
6,0,14,0,2,5.0,0.005175983436853002,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,966.0
14,0,14,0,2,4.0,0.004106776180698152,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,974.0
22,1,14,0,2,4.0,0.0038095238095238095,0.0,0.9592327485380115,0.7542111111111112,0.97113216374269,0,1050.0
6,0,14,0,3,5.0,0.0075075075075075074,0.10709635447710752,0.97625197740113,0.6071683615819209,0.9534841807909604,1,666.0
14,0,14,0,3,6.0,0.009259259259259259,0.10709635447710752,0.9750948863636364,0.5983465909090909,0.9623090909090908,1,648.0
22,1,14,0,3,1.0,0.0012987012987012987,0.10709635447710752,0.9761469273743016,0.5908648044692737,0.9510592178770948,1,770.0
6,0,14,0,3,4.0,0.004119464469618949,0.0,0.9577932203389832,0.7727412429378532,0.9548954802259888,0,971.0
14,0,14,0,3,4.0,0.0038095238095238095,0.0,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,1050.0
22,1,14,0,3,3.0,0.0029239766081871343,0.0,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,1026.0
6,0,14,0,3,6.0,0.0063025210084033615,0.0,0.970548275862069,0.7340936781609195,0.969635632183908,0,952.0
14,0,14,0,3,4.0,0.004081632653061225,0.0,0.9679265536723164,0.677564406779661,0.9646892655367232,0,980.0
22,1,14,0,3,5.0,0.005656108597285068,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,884.0
6,1,14,0,0,2.0,0.002098635886673662,0.023923611268401146,0.9714869318181818,0.7811892045454545,0.9603221590909092,1,953.0
14,1,14,0,0,4.0,0.0038095238095238095,0.02326388843357563,0.9732103448275864,0.7720936781609196,0.9673367816091952,1,1050.0
22,2,14,0,0,5.0,0.004975124378109453,0.07170139253139496,0.9726114285714286,0.7704497142857143,0.9543937142857144,1,1005.0
6,1,14,0,0,3.0,0.0034522439585730723,0.04784722253680229,0.9579948863636364,0.6420017045454546,0.9496204545454544,1,869.0
14,1,14,0,0,2.0,0.0024968789013732834,0.04305555671453476,0.9595845714285716,0.6536731428571428,0.9767611428571428,1,801.0
22,2,14,0,0,5.0,0.007204610951008645,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,694.0
6,1,14,0,0,5.0,0.005917159763313609,0.0,0.9711568965517242,0.7715344827586208,0.9542132183908044,0,845.0
14,1,14,0,0,4.0,0.00404040404040404,0.0,0.9698011363636364,0.75509375,0.9680863636363636,0,990.0
22,2,14,0,0,4.0,0.0038095238095238095,0.10709635447710752,0.9699949438202248,0.7404140449438202,0.9610904494382022,1,1050.0
6,1,14,0,1,2.0,0.0023121387283236996,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,865.0
14,1,14,0,1,3.0,0.003778337531486146,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,794.0
22,2,14,0,1,4.0,0.005747126436781609,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,696.0
6,1,14,0,1,3.0,0.004137931034482759,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,725.0
14,1,14,0,1,2.0,0.003169572107765452,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,631.0
22,2,14,0,1,3.0,0.0037128712871287127,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,808.0
6,1,14,0,1,2.0,0.001998001998001998,0.10709635447710752,0.965764,0.7633297142857142,0.9598091428571428,2,1001.0
14,1,14,0,1,6.0,0.006066734074823054,0.10709635447710752,0.961093220338983,0.7580553672316385,0.9796604519774011,2,989.0
22,2,14,0,1,3.0,0.0033003300330033004,0.0,0.95955530726257,0.7858726256983241,0.97316312849162,0,909.0
6,1,14,0,2,3.0,0.003468208092485549,0.0,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,865.0
14,1,14,0,2,6.0,0.006787330316742082,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,884.0
22,2,14,0,2,3.0,0.0033632286995515697,0.10709635447710752,0.9660954545454546,0.7738732954545454,0.9695846590909092,2,892.0
6,1,14,0,2,3.0,0.0034802784222737818,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,862.0
14,1,14,0,2,2.0,0.0025412960609911056,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,787.0
22,2,14,0,2,2.0,0.0031645569620253164,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,632.0
6,1,14,0,2,4.0,0.0038095238095238095,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,1050.0
14,1,14,0,2,3.0,0.002857142857142857,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,1050.0
22,2,14,0,2,1.0,0.0009569377990430622,0.0,0.9592327485380115,0.7542111111111112,0.97113216374269,0,1045.0
6,1,14,0,3,6.0,0.008130081300813009,0.10709635447710752,0.97625197740113,0.6071683615819209,0.9534841807909604,1,738.0
14,1,14,0,3,5.0,0.006720430107526882,0.10709635447710752,0.9750948863636364,0.5983465909090909,0.9623090909090908,1,744.0
22,2,14,0,3,3.0,0.004815409309791332,0.10709635447710752,0.9761469273743016,0.5908648044692737,0.9510592178770948,2,623.0
6,1,14,0,3,3.0,0.0028625954198473282,0.0,0.9577932203389832,0.7727412429378532,0.9548954802259888,0,1048.0
14,1,14,0,3,4.0,0.0041109969167523125,0.0,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,973.0
22,2,14,0,3,4.0,0.0038095238095238095,0.0,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,1050.0
6,1,14,0,3,2.0,0.002034587995930824,0.0,0.970548275862069,0.7340936781609195,0.969635632183908,0,983.0
14,1,14,0,3,2.0,0.0019821605550049554,0.0,0.9679265536723164,0.677564406779661,0.9646892655367232,0,1009.0
22,2,14,0,3,5.0,0.007704160246533128,0.10709635447710752,0.9663485875706216,0.7424570621468926,0.9622666666666668,1,649.0
6,2,14,0,0,6.0,0.0062959076600209865,0.06947916746139526,0.9714869318181818,0.7811892045454545,0.9603221590909092,1,953.0
14,2,14,0,0,4.0,0.004153686396677051,0.04201388731598854,0.9732103448275864,0.7720936781609196,0.9673367816091952,1,963.0
22,3,14,0,0,4.0,0.00477326968973747,0.0,0.9726114285714286,0.7704497142857143,0.9543937142857144,0,838.0
6,2,14,0,0,2.0,0.0029498525073746312,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,678.0
14,2,14,0,0,2.0,0.0027739251040221915,0.0,0.9595845714285716,0.6536731428571428,0.9767611428571428,0,721.0
22,3,14,0,0,2.0,0.0025575447570332483,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,782.0
6,2,14,0,0,4.0,0.004056795131845842,0.10305555909872055,0.9711568965517242,0.7715344827586208,0.9542132183908044,1,986.0
14,2,14,0,0,5.0,0.0051387461459403904,0.10709635447710752,0.9698011363636364,0.75509375,0.9680863636363636,1,973.0
22,3,14,0,0,3.0,0.00298804780876494,0.0,0.9699949438202248,0.7404140449438202,0.9610904494382022,0,1004.0
6,2,14,0,1,3.0,0.003484320557491289,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,861.0
14,2,14,0,1,5.0,0.005889281507656066,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,849.0
22,3,14,0,1,1.0,0.001288659793814433,0.10709635447710752,0.9707780898876404,0.6486887640449438,0.9695876404494382,1,776.0
6,2,14,0,1,2.0,0.0024906600249066002,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,803.0
14,2,14,0,1,2.0,0.0029455081001472753,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,679.0
22,3,14,0,1,2.0,0.00243605359317905,0.041527777910232544,0.9596569832402236,0.6435245810055866,0.9638513966480448,1,821.0
6,2,14,0,1,5.0,0.005567928730512249,0.0,0.965764,0.7633297142857142,0.9598091428571428,0,898.0
14,2,14,0,1,5.0,0.004761904761904762,0.0,0.961093220338983,0.7580553672316385,0.9796604519774011,0,1050.0
22,3,14,0,1,2.0,0.0022371364653243847,0.0,0.95955530726257,0.7858726256983241,0.97316312849162,0,894.0
6,2,14,0,2,4.0,0.0038095238095238095,0.10709635447710752,0.9684011363636364,0.7713215909090909,0.9683693181818182,2,1050.0
14,2,14,0,2,4.0,0.004223864836325237,0.10709635447710752,0.9675180790960451,0.7758463276836158,0.9586621468926554,2,947.0
22,3,14,0,2,4.0,0.0041797283176593526,0.06975694745779037,0.9660954545454546,0.7738732954545454,0.9695846590909092,1,957.0
6,2,14,0,2,2.0,0.003003003003003003,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,666.0
14,2,14,0,2,3.0,0.004405286343612335,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,681.0
22,3,14,0,2,0.0,0.0,0.03552083298563957,0.9691514450867053,0.6074329479768786,0.9537063583815028,1,820.0
6,2,14,0,2,4.0,0.0038095238095238095,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,1050.0
14,2,14,0,2,5.0,0.004761904761904762,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,1050.0
