total_output,avg_cycle_time_sec,throughput_units_per_hour,shift_total_pass,operating_seconds,oee,availability,performance,quality,total_produced,total_pass,total_reject,defect_rate,cum_running_hours,days_since_last_maintenance,corrective_wo_last_7d,preventive_wo_last_30d,hours_to_next_failure_event,hour_of_day,day_of_week,week_of_year,month,is_weekend,is_night_shift,machine_encoded,line_encoded,failure_binary,risk_level_encoded
737,32.73,92.12,3,28800.0,0.7738,1.0,0.7738,1.0,3.0,3.0,0.0,0.0,1040.64,4.51,1,4,80.21,20,5,11,3,1,0,0,1,0,0
843,40.17,105.38,4,28800.0,0.8974,1.0,0.8974,1.0,4.0,4.0,0.0,0.0,1040.64,4.64,1,4,77.12,23,5,11,3,1,1,0,1,0,0
944,11.74,118.0,3,28800.0,0.3216,1.0,0.3216,1.0,3.0,3.0,0.0,0.0,1040.64,4.94,1,4,69.79,7,6,11,3,1,0,0,1,0,0
761,43.86,95.12,5,28800.0,0.9526,1.0,0.9526,1.0,5.0,5.0,0.0,0.0,1040.64,5.29,1,4,61.47,15,6,11,3,1,0,0,1,0,0
1013,26.32,126.62,5,28800.0,0.7404,1.0,0.7404,1.0,4.0,4.0,0.0,0.0,1040.64,5.65,1,4,52.82,0,0,12,3,0,1,0,1,0,0
992,36.14,124.0,4,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,1040.64,6.09,1,3,42.17,10,0,12,3,0,0,0,1,0,0
882,9.13,110.25,3,28800.0,0.2074,1.0,0.2765,1.0,4.0,3.0,0.0,0.0,1040.64,6.34,1,3,36.32,16,0,12,3,0,0,0,1,0,0
893,40.73,111.62,3,28800.0,0.9392,1.0,0.9392,1.0,3.0,3.0,0.0,0.0,1040.64,7.14,1,4,17.01,12,1,12,3,0,0,0,1,1,3
860,36.76,107.5,2,28800.0,0.6667,1.0,1.0,1.0,3.0,2.0,0.0,0.0,1052.75,7.43,1,4,10.06,19,1,12,3,0,0,0,1,1,3
820,30.33,102.5,4,28800.0,0.6588,1.0,0.6588,1.0,5.0,5.0,0.0,0.0,1052.75,7.74,1,4,2.67,2,2,12,3,0,1,0,1,1,3
945,14.94,125.53,3,27102.0,0.3098,0.941,0.439,1.0,4.0,3.0,0.0,0.0,1183.48,8.17,1,4,459.67,12,2,12,3,0,0,0,1,0,0
764,43.53,110.91,5,25715.625,0.7175,0.8929374999999999,1.0,1.0,6.0,5.0,0.0,0.0,1183.48,8.28,1,4,456.9,15,2,12,3,0,0,0,1,0,0
603,22.39,85.28,5,25715.625,0.4252,0.8929374999999999,0.4811,1.0,6.0,6.0,0.0,0.0,1183.48,8.86,1,4,443.15,5,3,12,3,0,1,0,1,0,0
858,15.23,107.25,5,28800.0,0.3387,1.0,0.3387,1.0,5.0,5.0,0.0,0.0,1183.48,8.99,1,4,440.0,8,3,12,3,0,0,0,1,0,0
950,35.7,118.75,6,28800.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,1183.48,9.38,1,4,430.69,17,3,12,3,0,0,0,1,0,0
765,27.89,95.62,6,28800.0,0.6675,1.0,0.6675,1.0,6.0,6.0,0.0,0.0,1183.48,9.57,1,4,426.04,22,3,12,3,0,1,0,1,0,0
908,27.74,113.5,4,28800.0,0.6778,1.0,0.6778,1.0,4.0,4.0,0.0,0.0,1183.48,10.12,1,4,412.85,11,4,12,3,0,0,0,1,0,0
822,11.82,102.75,6,28800.0,0.256,1.0,0.256,1.0,6.0,6.0,0.0,0.0,1183.48,10.51,1,4,403.37,21,4,12,3,0,0,0,1,0,0
850,16.38,106.25,5,28800.0,0.4135,1.0,0.4135,1.0,5.0,5.0,0.0,0.0,1183.48,10.57,1,4,401.9,22,4,12,3,0,1,0,1,0,0
923,45.91,115.38,4,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,1183.48,11.02,1,4,391.27,9,5,12,3,1,0,0,1,0,0
740,30.0,92.5,6,28800.0,0.7439,1.0,0.7439,1.0,6.0,6.0,0.0,0.0,1183.48,11.4,1,4,382.0,18,5,12,3,1,0,0,1,0,0
852,29.11,106.5,4,28800.0,0.7174,1.0,0.7174,1.0,4.0,4.0,0.0,0.0,1183.48,11.75,1,4,373.62,2,6,12,3,1,1,0,1,0,0
932,12.55,116.5,6,28800.0,0.3621,1.0,0.3621,1.0,6.0,6.0,0.0,0.0,1183.48,12.08,1,4,365.77,10,6,12,3,1,0,0,1,0,0
838,38.65,104.75,2,28800.0,0.9294,1.0,0.9294,1.0,2.0,2.0,0.0,0.0,1183.48,12.25,1,4,361.59,14,6,12,3,1,0,0,1,0,0
837,21.32,104.62,4,28800.0,0.5342,1.0,0.5342,1.0,2.0,2.0,0.0,0.0,1183.48,12.66,1,4,351.95,0,0,13,3,0,1,0,1,0,0
687,50.3,90.73,2,27258.0,0.9465,0.9465,1.0,1.0,2.0,2.0,0.0,0.0,1183.48,13.03,1,4,343.07,9,0,13,3,0,0,0,1,0,0
835,24.86,108.6,4,27680.0,0.5436,0.9611,0.5656,1.0,4.0,4.0,0.0,0.0,1423.48,13.48,2,4,332.14,20,0,13,3,0,0,0,1,0,0
892,26.24,118.48,2,27104.0,0.6492,0.9411,0.6898,1.0,2.0,2.0,0.0,0.0,1423.48,13.61,2,4,328.94,23,0,13,3,0,1,0,1,0,0
766,25.52,95.75,6,28800.0,0.553,1.0,0.553,1.0,6.0,6.0,0.0,0.0,1423.48,14.05,2,4,318.57,9,1,13,3,0,0,0,1,0,0
998,13.54,124.75,1,28800.0,0.2346,1.0,0.4692,1.0,2.0,1.0,0.0,0.0,1423.48,14.37,2,4,310.79,17,1,13,3,0,0,0,1,0,0
885,21.29,110.62,7,28800.0,0.61,1.0,0.61,1.0,4.0,4.0,0.0,0.0,1423.48,14.69,2,4,303.15,1,2,13,3,0,1,0,1,0,0
837,27.86,104.62,1,28800.0,0.3579,1.0,0.7158,1.0,2.0,1.0,0.0,0.0,1423.48,15.02,1,4,295.1,9,2,13,3,0,0,0,1,0,0
969,23.16,121.12,4,28800.0,0.7005,1.0,0.7005,1.0,4.0,4.0,0.0,0.0,1423.48,15.42,1,4,285.52,18,2,13,3,0,0,0,1,0,0
938,34.18,117.25,4,28800.0,0.9256,1.0,0.9256,1.0,7.0,6.0,0.0,0.0,1423.48,15.64,1,4,280.3,0,3,13,3,0,1,0,1,0,0
843,19.94,105.38,5,28800.0,0.4493,1.0,0.4493,1.0,5.0,5.0,0.0,0.0,1423.48,16.01,1,4,271.49,8,3,13,3,0,0,0,1,0,0
777,39.3,97.12,3,28800.0,0.6581,1.0,0.8774,1.0,4.0,3.0,0.0,0.0,1423.48,16.45,1,4,260.89,19,3,13,3,0,0,0,1,0,0
798,46.4,99.75,6,28800.0,0.8355,1.0,0.9748,1.0,7.0,5.0,0.0,0.0,1423.48,16.79,1,3,252.8,3,4,13,3,0,1,0,1,0,0
856,39.49,107.0,5,28800.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,1423.48,16.89,1,3,250.27,6,4,13,3,0,0,0,1,0,0
866,27.76,108.25,3,28800.0,0.7325,1.0,0.7325,1.0,3.0,3.0,0.0,0.0,1423.48,17.51,1,3,235.4,21,4,13,3,0,0,0,1,0,0
806,17.32,100.75,5,28800.0,0.3084,1.0,0.4318,1.0,4.0,4.0,0.0,0.0,1423.48,17.76,1,3,229.42,3,5,13,3,1,1,0,1,0,0
736,9.75,92.0,5,28800.0,0.2223,1.0,0.2223,1.0,5.0,5.0,0.0,0.0,1423.48,18.1,1,3,221.37,11,5,13,3,1,0,0,1,0,0
987,31.45,123.38,6,28800.0,0.8941,1.0,0.8941,1.0,6.0,6.0,0.0,0.0,1423.48,18.34,1,3,215.62,16,5,13,3,1,0,0,1,0,0
930,8.67,116.25,4,28800.0,0.2722,1.0,0.2722,1.0,2.0,2.0,0.0,0.0,1423.48,18.64,1,3,208.37,0,6,13,3,1,1,0,1,0,0
699,33.98,87.38,2,28800.0,0.6177,1.0,0.6177,1.0,2.0,2.0,0.0,0.0,1423.48,19.06,1,3,198.17,10,6,13,3,1,0,0,1,0,0
990,18.99,123.75,6,28800.0,0.6284,1.0,0.6284,1.0,6.0,6.0,0.0,0.0,1423.48,19.28,1,3,192.99,15,6,13,3,1,0,0,1,0,0
833,21.89,104.12,2,28800.0,0.5961,1.0,0.5961,1.0,2.0,2.0,0.0,0.0,1423.48,19.55,1,3,186.39,22,6,13,3,1,1,0,1,0,0
827,42.25,103.38,5,28800.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,1423.48,20.12,1,3,172.85,11,0,14,3,0,0,0,1,0,0
838,36.8,104.75,2,28800.0,0.8432,1.0,0.8432,1.0,2.0,2.0,0.0,0.0,1423.48,20.34,1,3,167.47,16,0,14,3,0,0,0,1,0,0
1049,23.73,131.12,3,28800.0,0.7948,1.0,0.7948,1.0,3.0,3.0,0.0,0.0,1423.48,20.63,0,3,160.49,23,0,14,3,0,1,0,1,0,0
865,24.37,108.12,2,28800.0,0.5971,1.0,0.5971,1.0,2.0,2.0,0.0,0.0,1423.48,21.18,0,3,147.42,13,1,14,3,0,0,0,1,0,0
794,35.75,99.25,3,28800.0,0.7469,1.0,0.7469,1.0,3.0,3.0,0.0,0.0,1423.48,21.54,0,3,138.65,21,1,14,3,0,0,0,1,0,0
808,41.92,101.0,1,28800.0,0.9957,1.0,0.9957,1.0,1.0,1.0,0.0,0.0,1423.48,21.61,0,3,137.0,23,1,14,3,0,1,0,1,0,0
861,14.51,107.62,3,28800.0,0.3384,1.0,0.3384,1.0,3.0,3.0,0.0,0.0,1423.48,21.96,0,3,128.65,7,2,14,4,0,0,0,1,0,0
849,33.08,106.12,5,28800.0,0.8794,1.0,0.8794,1.0,5.0,5.0,0.0,0.0,1423.48,22.54,0,3,114.72,21,2,14,4,0,0,0,1,0,0
696,20.62,87.0,4,28800.0,0.4403,1.0,0.4403,1.0,1.0,1.0,0.0,0.0,1423.48,22.85,0,3,107.37,5,3,14,4,0,1,0,1,0,0
865,39.28,124.87,5,25715.625,0.8659,0.8929374999999999,1.0,1.0,5.0,5.0,0.0,0.0,1423.48,23.1,0,3,101.19,11,3,14,4,0,0,0,1,0,0
848,30.46,125.56,6,25715.625,0.7985,0.8929374999999999,0.9459,1.0,6.0,6.0,0.0,0.0,1423.48,23.5,0,4,91.67,20,3,14,4,0,0,0,1,0,0
776,16.77,112.94,1,25715.625,0.3668,0.8929374999999999,0.427,1.0,4.0,4.0,0.0,0.0,1425.48,0.07,0,4,88.2,0,4,14,4,0,1,0,1,0,0
853,28.08,115.61,4,26561.0,0.6975,0.9223,0.7563,1.0,4.0,4.0,0.0,0.0,1444.61,0.53,1,4,77.17,11,4,14,4,0,0,0,1,0,0
820,11.61,119.72,3,25715.625,0.2472,0.8929374999999999,0.2887,1.0,3.0,3.0,0.0,0.0,1444.61,0.66,1,4,73.99,14,4,14,4,0,0,0,1,0,0
749,21.48,108.64,4,25715.625,0.453,0.8929374999999999,0.5257,1.0,4.0,4.0,0.0,0.0,1464.28,1.01,1,4,65.54,22,4,14,4,0,1,0,1,0,0
793,12.21,110.41,4,25857.0,0.2172,0.8978,0.3024,1.0,5.0,4.0,0.0,0.0,1464.28,1.89,1,5,44.39,20,5,14,4,1,0,0,1,0,0
917,25.34,122.94,7,26853.0,0.6173,0.9324,0.6621,1.0,7.0,7.0,0.0,0.0,1508.38,0.12,1,5,41.27,23,5,14,4,1,1,0,1,0,0
919,41.55,114.88,4,28800.0,0.6667,1.0,1.0,1.0,6.0,4.0,0.0,0.0,1508.38,0.61,1,4,29.49,10,6,14,4,1,0,0,1,0,0
743,36.52,92.88,4,28800.0,0.7113,1.0,0.7113,1.0,4.0,4.0,0.0,0.0,1508.38,0.99,1,4,20.32,20,6,14,4,1,0,0,1,1,3
800,18.27,100.0,1,28800.0,0.4589,1.0,0.4589,1.0,4.0,4.0,0.0,0.0,1508.38,1.2,1,4,15.27,1,0,15,4,0,1,0,1,1,3
763,23.26,101.2,4,27142.0,0.5007,0.9424,0.5313,1.0,4.0,4.0,0.0,0.0,1508.38,1.56,1,4,6.64,9,0,15,4,0,0,0,1,1,3
951,34.36,123.64,3,27689.0,0.6652,0.9614,0.9225,1.0,4.0,3.0,0.0,0.0,1519.44,1.97,2,4,204.68,19,0,15,4,0,0,0,1,0,0
965,45.28,136.64,2,25715.625,0.5886,0.8929374999999999,1.0,1.0,3.0,2.0,0.0,0.0,1712.55,0.12,2,5,190.28,9,1,15,4,0,0,0,1,0,0
834,39.74,116.15,3,25850.0,0.8976,0.8976,1.0,1.0,3.0,3.0,0.0,0.0,1712.55,0.43,2,5,182.73,17,1,15,4,0,0,0,1,0,0
799,22.35,110.27,3,26086.0,0.5408,0.9058,0.597,1.0,3.0,3.0,0.0,0.0,1712.55,0.64,2,5,177.85,22,1,15,4,0,1,0,1,0,0
726,14.62,90.75,4,28800.0,0.2607,1.0,0.3259,1.0,5.0,4.0,0.0,0.0,1712.55,1.04,2,5,168.08,8,2,15,4,0,0,0,1,0,0
804,12.95,100.5,3,28800.0,0.3434,1.0,0.3434,1.0,3.0,3.0,0.0,0.0,1712.55,1.36,2,5,160.37,15,2,15,4,0,0,0,1,0,0
776,15.17,97.0,5,28800.0,0.308,1.0,0.308,1.0,5.0,5.0,0.0,0.0,1712.55,1.69,2,5,152.55,23,2,15,4,0,1,0,1,0,0
632,20.87,79.0,2,28800.0,0.4104,1.0,0.4104,1.0,2.0,2.0,0.0,0.0,1712.55,2.04,2,4,144.13,8,3,15,4,0,0,0,1,0,0
741,26.48,92.62,5,28800.0,0.5433,1.0,0.652,1.0,6.0,5.0,0.0,0.0,1712.55,2.56,2,4,131.68,20,3,15,4,0,0,0,1,0,0
824,21.99,103.0,2,28800.0,0.3638,1.0,0.5456,1.0,2.0,2.0,0.0,0.0,1712.55,2.94,1,4,122.45,5,4,15,4,0,1,0,1,0,0
858,20.88,107.25,6,28800.0,0.6089,1.0,0.6089,1.0,6.0,6.0,0.0,0.0,1712.55,2.96,1,4,122.13,6,4,15,4,0,0,0,1,0,0
791,48.91,98.88,5,28800.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,1712.55,3.47,1,4,109.75,18,4,15,4,0,0,0,1,0,0
909,34.04,113.62,2,28800.0,0.8664,1.0,0.8664,1.0,3.0,3.0,0.0,0.0,1712.55,3.75,1,4,103.02,1,5,15,4,1,1,0,1,0,0
993,42.93,124.12,3,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,1712.55,4.17,1,4,93.05,11,5,15,4,1,0,0,1,0,0
866,28.07,108.25,6,28800.0,0.7193,1.0,0.7193,1.0,6.0,6.0,0.0,0.0,1712.55,4.44,1,4,86.63,17,5,15,4,1,0,0,1,0,0
643,20.83,80.38,3,28800.0,0.4476,1.0,0.4476,1.0,3.0,3.0,0.0,0.0,1712.55,4.85,1,4,76.82,3,6,15,4,1,1,0,1,0,0
943,14.41,117.88,5,28800.0,0.4695,1.0,0.4695,1.0,5.0,5.0,0.0,0.0,1712.55,5.12,1,4,70.17,10,6,15,4,1,0,0,1,0,0
796,40.81,99.5,2,28800.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1712.55,5.47,1,4,61.77,18,6,15,4,1,0,0,1,0,0
793,23.2,99.12,3,28800.0,0.6019,1.0,0.6019,1.0,6.0,6.0,0.0,0.0,1712.55,5.94,1,4,50.53,5,0,16,4,0,1,0,1,0,0
881,22.89,110.12,4,28800.0,0.6467,1.0,0.6467,1.0,4.0,4.0,0.0,0.0,1712.55,6.28,1,4,42.45,13,0,16,4,0,0,0,1,0,0
793,23.85,99.12,5,28800.0,0.5188,1.0,0.6226,1.0,6.0,5.0,0.0,0.0,1712.55,6.3,1,4,41.88,14,0,16,4,0,0,0,1,0,0
862,22.03,107.75,6,28800.0,0.5073,1.0,0.5073,1.0,6.0,6.0,0.0,0.0,1712.55,6.81,0,4,29.6,2,1,16,4,0,1,0,1,0,0
983,45.22,122.88,3,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,1712.55,7.04,0,4,24.12,8,1,16,4,0,0,0,1,0,0
964,13.08,120.5,6,28800.0,0.3759,1.0,0.3759,1.0,6.0,6.0,0.0,0.0,1712.55,7.5,0,4,13.18,19,1,16,4,0,0,0,1,1,1
970,37.81,121.25,6,28800.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1712.55,7.92,0,4,2.98,5,2,16,4,0,1,0,1,1,1
848,16.96,111.05,4,27491.0,0.4352,0.9545,0.4559,1.0,4.0,4.0,0.0,0.0,1712.55,8.02,0,4,0.57,7,2,16,4,0,0,0,1,1,1
1041,21.33,142.02,5,26387.0,0.6257,0.9162,0.6829,1.0,5.0,5.0,0.0,0.0,1771.31,8.5,1,4,49.52,19,2,16,4,0,0,0,1,0,0
939,33.29,123.86,1,27292.0,0.9476,0.9476,1.0,1.0,3.0,2.0,0.0,0.0,1771.31,8.72,1,4,44.27,0,3,16,4,0,1,0,1,0,0
730,24.99,91.25,4,28800.0,0.5356,1.0,0.5356,1.0,4.0,4.0,0.0,0.0,1771.31,8.96,1,4,38.53,6,3,16,4,0,0,0,1,0,0
940,49.16,117.5,2,28800.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1771.31,9.48,1,3,25.95,18,3,16,4,0,0,0,1,0,0
911,28.23,113.88,2,28800.0,0.5886,1.0,0.8828,1.0,1.0,1.0,0.0,0.0,1771.31,9.83,1,3,17.63,3,4,16,4,0,1,0,1,1,2
807,29.51,106.83,3,27195.0,0.5229,0.9443,0.7383,1.0,4.0,3.0,0.0,0.0,1771.31,10.08,1,3,11.66,8,4,16,4,0,0,0,1,1,2
821,31.9,109.89,3,26897.0,0.8161,0.9339,0.8739,1.0,3.0,3.0,0.0,0.0,1771.31,10.52,1,3,0.92,19,4,16,4,0,0,0,1,1,2
841,35.41,110.64,1,27364.0,0.7785,0.9501,0.8194,1.0,5.0,5.0,0.0,0.0,1808.66,10.79,2,3,32.88,2,5,16,4,1,1,0,1,0,0
1022,33.52,127.75,3,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,1808.66,11.28,2,3,21.28,13,5,16,4,1,0,0,1,1,1
715,33.56,89.38,4,28800.0,0.5533,1.0,0.8299,1.0,6.0,4.0,0.0,0.0,1808.66,11.38,2,3,18.71,16,5,16,4,1,0,0,1,1,1
854,23.53,106.75,5,28800.0,0.5504,1.0,0.5504,1.0,5.0,4.0,0.0,0.0,1808.66,11.9,2,3,6.31,4,6,16,4,1,1,0,1,1,1
833,40.92,109.75,2,27324.0,0.9487,0.9487,1.0,1.0,2.0,2.0,0.0,0.0,1819.42,12.48,3,3,5.4,18,6,16,4,1,0,0,1,1,2
875,14.88,118.54,4,26573.0,0.3087,0.9227,0.4182,1.0,3.0,3.0,0.0,0.0,1819.42,12.79,4,3,235.36,2,0,17,4,0,1,0,1,0,0
894,43.9,121.88,5,26406.0,0.9169,0.9169,1.0,1.0,5.0,5.0,0.0,0.0,1858.59,13.15,4,3,226.73,10,0,17,4,0,0,0,1,0,0
844,46.65,112.65,3,26971.0,0.9365,0.9365,1.0,1.0,3.0,3.0,0.0,0.0,1858.59,13.51,4,3,218.13,19,0,17,4,0,0,0,1,0,0
797,29.12,106.44,3,26956.0,0.6601,0.936,0.7052,1.0,6.0,6.0,0.0,0.0,1858.59,13.73,4,3,212.86,0,1,17,4,0,1,0,1,0,0
999,18.01,129.99,3,27667.0,0.5026,0.9607,0.5232,1.0,3.0,3.0,0.0,0.0,1858.59,14.23,4,3,200.95,12,1,17,4,0,0,0,1,0,0
965,19.13,123.66,5,28094.0,0.4322,0.9755,0.5317,1.0,6.0,5.0,0.0,0.0,1858.59,14.36,4,3,197.83,15,1,17,4,0,0,0,1,0,0
638,23.86,82.41,6,27871.0,0.4956,0.9677,0.5121,1.0,6.0,6.0,0.0,0.0,1895.95,14.81,4,3,186.93,2,2,17,4,0,1,0,1,0,0
860,34.55,107.5,4,28800.0,0.667,1.0,0.8337,1.0,5.0,4.0,0.0,0.0,1895.95,15.0,4,3,182.4,7,2,17,4,0,0,0,1,0,0
870,11.84,108.75,3,28800.0,0.2882,1.0,0.2882,1.0,3.0,3.0,0.0,0.0,1895.95,15.47,3,3,171.2,18,2,17,4,0,0,0,1,0,0
929,15.33,116.12,6,28800.0,0.381,1.0,0.381,1.0,4.0,4.0,0.0,0.0,1895.95,15.73,3,3,165.01,0,3,17,4,0,1,0,1,0,0
868,37.95,130.05,3,25715.625,0.8343,0.8929374999999999,1.0,1.0,3.0,3.0,0.0,0.0,1895.95,16.07,3,4,156.7,8,3,17,4,0,0,0,1,0,0
908,41.14,139.38,2,25715.625,0.8143,0.8929374999999999,1.0,1.0,2.0,2.0,0.0,0.0,2049.33,0.27,3,4,146.9,18,3,17,4,0,0,0,1,0,0
871,28.29,140.45,4,25715.625,0.6999,0.8929374999999999,0.9028,1.0,5.0,5.0,0.0,0.0,2049.33,0.56,3,4,139.85,1,4,17,4,0,1,0,1,0,0
1014,29.03,126.75,4,28800.0,0.9443,1.0,0.9443,1.0,4.0,4.0,0.0,0.0,2049.33,0.84,3,4,133.2,8,4,17,4,0,0,0,1,0,0
974,25.58,121.75,4,28800.0,0.7975,1.0,0.7975,1.0,4.0,4.0,0.0,0.0,2049.33,1.29,3,4,122.36,19,4,17,4,0,0,0,1,0,0
887,27.34,110.88,5,28800.0,0.835,1.0,0.835,1.0,2.0,2.0,0.0,0.0,2049.33,1.65,2,4,113.76,3,5,17,4,1,1,0,1,0,0
1007,27.98,125.88,2,28800.0,0.9608,1.0,0.9608,1.0,2.0,2.0,0.0,0.0,2049.33,1.8,2,4,110.08,7,5,17,4,1,0,0,1,0,0
976,47.36,122.0,2,28800.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2049.33,2.19,2,4,100.71,16,5,17,4,1,0,0,1,0,0
774,22.19,96.75,2,28800.0,0.5767,1.0,0.5767,1.0,6.0,6.0,0.0,0.0,2049.33,2.59,2,4,91.23,2,6,17,4,1,1,0,1,0,0
813,45.73,101.62,3,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,2049.33,2.9,2,4,83.71,9,6,17,4,1,0,0,1,0,0
1049,33.54,131.12,3,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,2049.33,3.16,1,4,77.51,16,6,17,4,1,0,0,1,0,0
863,22.53,107.88,6,28800.0,0.641,1.0,0.641,1.0,3.0,2.0,0.0,0.0,2049.33,3.66,0,4,65.61,3,0,18,4,0,1,0,1,0,0
823,40.94,102.88,5,28800.0,0.8727,1.0,0.8727,1.0,5.0,5.0,0.0,0.0,2049.33,3.95,0,4,58.51,11,0,18,4,0,0,0,1,0,0
1004,25.29,125.5,3,28800.0,0.6369,1.0,0.8492,1.0,4.0,3.0,0.0,0.0,2049.33,4.28,0,4,50.7,18,0,18,4,0,0,0,1,0,0
850,26.53,106.25,2,28800.0,0.4947,1.0,0.742,1.0,6.0,6.0,0.0,0.0,2049.33,4.64,0,4,42.01,3,1,18,4,0,1,0,1,0,0
901,40.21,112.62,2,28800.0,0.9767,1.0,0.9767,1.0,2.0,2.0,0.0,0.0,2049.33,4.97,0,4,34.11,11,1,18,4,0,0,0,1,0,0
917,26.99,114.62,5,28800.0,0.7794,1.0,0.7794,1.0,5.0,5.0,0.0,0.0,2049.33,5.37,0,4,24.61,20,1,18,4,0,0,0,1,0,0
854,38.99,106.75,6,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,2049.33,5.73,0,4,15.83,5,2,18,4,0,1,0,1,1,3
745,14.15,102.23,5,26234.0,0.3598,0.9109,0.395,1.0,5.0,5.0,0.0,0.0,2049.33,5.86,0,4,12.75,8,2,18,4,0,0,0,1,1,3
948,11.99,129.97,5,26259.0,0.3371,0.9118,0.3697,1.0,5.0,5.0,0.0,0.0,2049.33,6.14,0,4,6.08,15,2,18,4,0,0,0,1,1,3
960,22.12,139.53,3,25715.625,0.6537,0.8929374999999999,0.7601,1.0,3.0,3.0,0.0,0.0,2049.33,6.42,1,4,68.19,22,2,18,4,0,1,0,1,0,0
743,40.78,92.88,5,28800.0,0.9917,1.0,0.9917,1.0,5.0,5.0,0.0,0.0,2115.58,6.83,1,4,58.47,8,3,18,4,0,0,0,1,0,0
1039,29.15,129.88,4,28800.0,0.8485,1.0,0.8485,1.0,4.0,4.0,0.0,0.0,2115.58,7.16,1,4,50.61,15,3,18,4,0,0,0,1,0,0
884,9.66,110.5,5,28800.0,0.2597,1.0,0.2597,1.0,3.0,3.0,0.0,0.0,2115.58,7.57,1,4,40.77,1,4,18,5,0,1,0,1,0,0
830,32.95,103.75,5,28800.0,0.629,1.0,0.7548,1.0,6.0,5.0,0.0,0.0,2115.58,7.98,1,4,30.91,11,4,18,5,0,0,0,1,0,0
880,46.08,110.0,6,28800.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,2115.58,8.38,1,4,21.14,21,4,18,5,0,0,0,1,1,2
807,43.07,100.88,3,28800.0,0.9664,1.0,0.9664,1.0,4.0,4.0,0.0,0.0,2115.58,8.66,1,4,14.62,3,5,18,5,1,1,0,1,1,2
717,43.54,93.44,3,27625.0,0.9548,0.9592,0.9954,1.0,3.0,3.0,0.0,0.0,2115.58,8.77,1,4,11.79,6,5,18,5,1,0,0,1,1,2
842,34.24,111.62,4,27156.0,0.8031,0.9429,0.8517,1.0,2.0,1.0,0.0,0.0,2151.67,9.52,2,3,31.26,0,6,18,5,1,1,0,1,0,0
988,23.58,123.5,3,28800.0,0.6868,1.0,0.6868,1.0,3.0,3.0,0.0,0.0,2151.67,9.86,2,3,22.89,8,6,18,5,1,0,0,1,1,1
857,14.54,107.12,6,28800.0,0.3967,1.0,0.3967,1.0,6.0,6.0,0.0,0.0,2151.67,10.27,2,3,13.26,18,6,18,5,1,0,0,1,1,1
928,13.72,116.0,1,28800.0,0.1973,1.0,0.3947,1.0,7.0,6.0,0.0,0.0,2151.67,10.52,2,3,7.11,0,0,19,5,0,1,0,1,1,1
960,39.15,124.45,1,27770.0,0.4821,0.9642,1.0,1.0,2.0,1.0,0.0,0.0,2197.63,10.93,3,3,190.89,10,0,19,5,0,0,0,1,0,0
813,14.01,106.87,6,27387.0,0.3099,0.9509,0.3259,1.0,6.0,6.0,0.0,0.0,2197.63,11.28,3,2,182.55,18,0,19,5,0,0,0,1,0,0
826,35.46,107.44,6,27676.0,0.8237,0.961,1.0,1.0,3.0,2.0,0.0,0.0,2197.63,11.65,3,2,173.72,3,1,19,5,0,1,0,1,0,0
799,27.44,99.88,5,28800.0,0.5887,1.0,0.5887,1.0,5.0,5.0,0.0,0.0,2197.63,11.81,3,2,169.7,7,1,19,5,0,0,0,1,0,0
919,27.71,114.88,4,28800.0,0.6698,1.0,0.6698,1.0,4.0,4.0,0.0,0.0,2197.63,12.21,3,2,160.25,17,1,19,5,0,0,0,1,0,0
790,36.2,98.75,2,28800.0,0.6498,1.0,0.9746,1.0,5.0,5.0,0.0,0.0,2197.63,12.68,3,2,148.89,4,2,19,5,0,1,0,1,0,0
833,33.81,122.19,6,25715.625,0.8113,0.8929374999999999,0.952,1.0,6.0,6.0,0.0,0.0,2226.98,0.08,3,3,141.07,12,2,19,5,0,0,0,1,0,0
991,26.03,150.01,5,25715.625,0.6662,0.8929374999999999,0.8067,1.0,5.0,5.0,0.0,0.0,2226.98,0.45,3,3,132.3,21,2,19,5,0,0,0,1,0,0
935,17.89,132.98,5,25715.625,0.4594,0.8929374999999999,0.5227,1.0,6.0,5.0,0.0,0.0,2226.98,0.58,2,3,129.19,0,3,19,5,0,1,0,1,0,0
