total_output,avg_cycle_time_sec,throughput_units_per_hour,shift_total_pass,operating_seconds,oee,availability,performance,quality,total_produced,total_pass,total_reject,defect_rate,cum_running_hours,days_since_last_maintenance,corrective_wo_last_7d,preventive_wo_last_30d,hour_of_day,day_of_week,week_of_year,month,is_weekend,is_night_shift,machine_encoded,line_encoded,risk_level_encoded
801,28.39,100.12,3,28800.0,0.6689,1.0,0.6689,1.0,3.0,3.0,0.0,0.0,2626.74,5.6,0,3,19,0,22,5,0,0,6,3,3
897,45.85,112.12,3,28800.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,2626.74,5.87,0,3,2,1,22,5,0,1,6,3,3
915,9.84,131.39,3,25715.625,0.297,0.8929374999999999,0.3412,1.0,3.0,3.0,0.0,0.0,2626.74,6.34,1,3,13,1,22,5,0,0,6,3,0
1018,37.41,143.63,5,25715.625,0.8859,0.8929374999999999,1.0,1.0,5.0,5.0,0.0,0.0,2738.33,6.36,1,3,14,1,22,5,0,0,6,3,0
814,23.77,110.52,5,26515.0,0.6416,0.9207,0.6969,1.0,5.0,5.0,0.0,0.0,2738.33,6.8,1,3,0,2,22,5,0,1,6,3,0
914,22.35,114.25,5,28800.0,0.5436,1.0,0.5436,1.0,5.0,5.0,0.0,0.0,2738.33,7.23,1,3,10,2,22,5,0,0,6,3,0
955,15.59,119.38,5,28800.0,0.4046,1.0,0.4855,1.0,6.0,5.0,0.0,0.0,2738.33,7.45,1,3,16,2,22,5,0,0,6,3,0
1050,44.91,131.25,5,28800.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,2738.33,7.95,1,3,4,3,22,5,0,1,6,3,0
912,36.29,114.0,3,28800.0,0.976,1.0,0.976,1.0,3.0,3.0,0.0,0.0,2738.33,8.18,1,3,9,3,22,5,0,0,6,3,0
896,31.34,112.0,4,28800.0,0.7286,1.0,0.7286,1.0,4.0,4.0,0.0,0.0,2738.33,8.6,1,3,19,3,22,5,0,0,6,3,0
828,35.85,103.5,5,28800.0,1.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,2738.33,8.9,1,3,3,4,22,5,0,1,6,3,0
858,27.1,107.25,6,28800.0,0.6089,1.0,0.6089,1.0,6.0,6.0,0.0,0.0,2738.33,9.31,1,3,12,4,22,5,0,0,6,3,0
891,20.09,111.38,5,28800.0,0.387,1.0,0.4644,1.0,6.0,5.0,0.0,0.0,2738.33,9.68,1,3,21,4,22,5,0,0,6,3,0
977,45.68,122.12,3,28800.0,0.75,1.0,1.0,1.0,4.0,3.0,0.0,0.0,2738.33,9.71,1,3,22,4,22,5,0,1,6,3,0
952,34.92,119.0,2,28800.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2738.33,10.03,1,3,6,5,22,5,1,0,6,3,0
872,20.93,109.0,5,28800.0,0.4959,1.0,0.4959,1.0,5.0,5.0,0.0,0.0,2738.33,10.54,1,3,18,5,22,5,1,0,6,3,0
968,35.28,121.0,4,28800.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,2738.33,10.89,1,2,2,6,22,5,1,1,6,3,0
839,47.05,107.12,4,28196.0,0.979,0.979,1.0,1.0,4.0,4.0,0.0,0.0,2792.41,11.05,1,2,6,6,22,5,1,0,6,3,0
929,39.26,119.18,2,28062.0,0.6496,0.9744,1.0,1.0,3.0,2.0,0.0,0.0,2792.41,11.51,1,2,17,6,22,5,1,0,6,3,0
829,28.09,104.74,2,28493.0,0.4376,0.9893,0.6634,1.0,3.0,2.0,0.0,0.0,2792.41,11.71,1,2,22,6,22,5,1,1,6,3,0
828,27.01,103.5,3,28800.0,0.6541,1.0,0.6541,1.0,3.0,3.0,0.0,0.0,2792.41,12.16,1,2,9,0,23,6,0,0,6,3,0
975,14.06,121.88,2,28800.0,0.4587,1.0,0.4587,1.0,2.0,2.0,0.0,0.0,2792.41,12.4,1,2,15,0,23,6,0,0,6,3,0
936,34.91,117.0,4,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,2792.41,12.74,1,2,23,0,23,6,0,1,6,3,0
841,28.18,120.7,4,25715.625,0.7183,0.8929374999999999,0.8248,1.0,4.0,4.0,0.0,0.0,2792.41,13.13,1,2,8,1,23,6,0,0,6,3,0
928,16.07,130.09,5,25715.625,0.5017,0.8929374999999999,0.5626,1.0,5.0,5.0,0.0,0.0,2939.22,0.03,0,3,15,1,23,6,0,0,6,3,0
931,15.75,133.46,1,25715.625,0.385,0.8929374999999999,0.4415,1.0,4.0,4.0,0.0,0.0,2939.22,0.45,0,3,1,2,23,6,0,1,6,3,0
1045,11.15,130.62,5,28800.0,0.3338,1.0,0.3338,1.0,5.0,5.0,0.0,0.0,2939.22,0.92,0,3,12,2,23,6,0,0,6,3,0
807,17.44,100.88,5,28800.0,0.3974,1.0,0.4769,1.0,6.0,5.0,0.0,0.0,2939.22,1.15,0,3,18,2,23,6,0,0,6,3,0
917,10.91,114.62,4,28800.0,0.3445,1.0,0.3445,1.0,3.0,2.0,0.0,0.0,2939.22,1.45,0,3,1,3,23,6,0,1,6,3,0
851,38.55,106.38,3,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,2939.22,1.77,0,3,9,3,23,6,0,0,6,3,0
945,32.67,118.12,4,28800.0,0.5334,1.0,0.8,1.0,6.0,4.0,0.0,0.0,2939.22,2.01,0,3,15,3,23,6,0,0,6,3,0
931,17.75,116.38,2,28800.0,0.364,1.0,0.546,1.0,3.0,3.0,0.0,0.0,2939.22,2.53,0,3,3,4,23,6,0,1,6,3,0
994,37.72,124.25,2,28800.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2939.22,2.65,0,3,6,4,23,6,0,0,6,3,0
840,14.26,105.0,2,28800.0,0.3681,1.0,0.3681,1.0,2.0,2.0,0.0,0.0,2939.22,3.08,0,3,16,4,23,6,0,0,6,3,0
808,37.63,101.0,3,28800.0,0.9385,1.0,0.9385,1.0,5.0,5.0,0.0,0.0,2939.22,3.5,0,3,2,5,23,6,1,1,6,3,0
866,22.23,108.25,6,28800.0,0.5915,1.0,0.5915,1.0,6.0,6.0,0.0,0.0,2939.22,3.92,0,3,13,5,23,6,1,0,6,3,0
849,19.49,106.12,3,28800.0,0.4277,1.0,0.4277,1.0,3.0,3.0,0.0,0.0,2939.22,3.98,0,3,14,5,23,6,1,0,6,3,0
880,15.72,110.0,5,28800.0,0.3942,1.0,0.3942,1.0,4.0,4.0,0.0,0.0,2939.22,4.45,0,3,1,6,23,6,1,1,6,3,0
944,50.7,118.0,4,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,2939.22,4.68,0,3,7,6,23,6,1,0,6,3,0
876,18.49,109.5,5,28800.0,0.4222,1.0,0.5067,1.0,6.0,5.0,0.0,0.0,2939.22,5.01,0,3,15,6,23,6,1,0,6,3,0
1047,36.54,130.88,4,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,2939.22,5.54,0,3,3,0,24,6,0,1,6,3,3
898,16.08,114.16,2,28318.0,0.4508,0.9833,0.4585,1.0,2.0,2.0,0.0,0.0,2939.22,5.81,0,3,10,0,24,6,0,0,6,3,3
1001,43.89,126.18,4,28559.0,0.9916,0.9916,1.0,1.0,4.0,4.0,0.0,0.0,2939.22,6.12,1,3,17,0,24,6,0,0,6,3,1
899,33.14,114.1,3,28365.0,0.884,0.9849,0.8976,1.0,1.0,1.0,0.0,0.0,2949.84,6.45,1,3,1,1,24,6,0,1,6,3,1
849,42.71,118.85,4,25716.0,0.7143,0.8929374999999999,1.0,1.0,5.0,4.0,0.0,0.0,3039.58,6.81,2,3,10,1,24,6,0,0,6,3,0
921,24.79,142.36,4,25715.625,0.7237,0.8929374999999999,0.8949,1.0,4.0,4.0,0.0,0.0,3039.58,6.98,2,3,14,1,24,6,0,0,6,3,0
926,34.46,145.53,1,25715.625,0.7954,0.8929374999999999,1.0,1.0,4.0,4.0,0.0,0.0,3039.58,7.53,2,3,3,2,24,6,0,1,6,3,0
836,32.74,104.5,6,28800.0,0.8589,1.0,0.8589,1.0,6.0,6.0,0.0,0.0,3039.58,7.66,2,3,6,2,24,6,0,0,6,3,0
975,18.61,121.88,4,28800.0,0.6036,1.0,0.6036,1.0,4.0,4.0,0.0,0.0,3039.58,8.18,2,3,19,2,24,6,0,0,6,3,0
904,51.63,113.0,4,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,3039.58,8.38,2,3,0,3,24,6,0,1,6,3,0
918,38.37,114.75,3,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,3039.58,8.67,2,3,6,3,24,6,0,0,6,3,0
865,41.07,108.12,3,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,3039.58,9.16,2,3,18,3,24,6,0,0,6,3,0
961,38.27,120.12,3,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,3039.58,9.32,2,3,22,3,24,6,0,1,6,3,0
757,39.38,94.62,4,28800.0,0.9817,1.0,0.9817,1.0,4.0,4.0,0.0,0.0,3039.58,9.9,2,3,12,4,24,6,0,0,6,3,0
722,8.91,90.25,3,28800.0,0.1309,1.0,0.2181,1.0,5.0,3.0,0.0,0.0,3039.58,10.18,2,3,19,4,24,6,0,0,6,3,0
863,27.75,107.88,2,28800.0,0.641,1.0,0.641,1.0,6.0,6.0,0.0,0.0,3039.58,10.43,2,3,1,5,24,6,1,1,6,3,0
890,28.93,114.07,6,28087.0,0.8887,0.9752,0.9113,1.0,6.0,6.0,0.0,0.0,3137.16,10.66,3,3,6,5,24,6,1,0,6,3,0
933,34.93,121.31,5,27687.0,0.9614,0.9614,1.0,1.0,5.0,5.0,0.0,0.0,3137.16,11.21,3,3,19,5,24,6,1,0,6,3,0
940,34.35,121.86,6,27769.0,0.9642,0.9642,1.0,1.0,4.0,4.0,0.0,0.0,3137.16,11.47,3,3,2,6,24,6,1,1,6,3,0
939,13.44,117.38,2,28800.0,0.3596,1.0,0.3596,1.0,2.0,2.0,0.0,0.0,3137.16,11.68,3,3,7,6,24,6,1,0,6,3,0
850,22.79,106.25,4,28800.0,0.6127,1.0,0.6127,1.0,4.0,4.0,0.0,0.0,3137.16,12.16,3,3,18,6,24,6,1,0,6,3,0
916,20.15,114.5,4,28800.0,0.5063,1.0,0.5063,1.0,2.0,2.0,0.0,0.0,3137.16,12.6,3,3,5,0,25,6,0,1,6,3,0
1050,16.13,131.25,4,28800.0,0.5272,1.0,0.5272,1.0,4.0,4.0,0.0,0.0,3137.16,12.75,3,2,8,0,25,6,0,0,6,3,0
877,22.69,109.62,4,28800.0,0.4609,1.0,0.5761,1.0,5.0,4.0,0.0,0.0,3137.16,13.08,3,2,16,0,25,6,0,0,6,3,0
1017,21.52,127.12,2,28800.0,0.7497,1.0,0.7497,1.0,3.0,3.0,0.0,0.0,3137.16,13.59,1,2,4,1,25,6,0,1,6,3,3
826,25.3,103.25,3,28800.0,0.6938,1.0,0.6938,1.0,3.0,3.0,0.0,0.0,3137.16,13.9,1,2,12,1,25,6,0,0,6,3,3
767,21.14,95.88,2,28800.0,0.51,1.0,0.51,1.0,2.0,2.0,0.0,0.0,3137.16,14.27,1,2,21,1,25,6,0,0,6,3,3
998,42.54,124.75,3,28800.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,3137.16,14.61,2,2,5,2,25,6,0,1,6,3,0
1049,18.5,140.36,5,26906.0,0.609,0.9342,0.6519,1.0,5.0,5.0,0.0,0.0,3219.12,14.75,2,2,8,2,25,6,0,0,6,3,0
1050,32.15,137.18,3,27556.0,0.9568,0.9568,1.0,1.0,3.0,3.0,0.0,0.0,3219.12,15.29,2,2,21,2,25,6,0,0,6,3,0
1050,44.87,136.72,6,27647.0,0.96,0.96,1.0,1.0,3.0,3.0,0.0,0.0,3219.12,15.44,2,2,1,3,25,6,0,1,6,3,0
1045,39.86,130.62,6,28800.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,3219.12,15.77,2,2,9,3,25,6,0,0,6,3,0
925,32.67,115.62,5,28800.0,0.8299,1.0,0.8299,1.0,5.0,5.0,0.0,0.0,3219.12,16.19,2,2,19,3,25,6,0,0,6,3,0
937,17.99,117.12,3,28800.0,0.4844,1.0,0.4844,1.0,3.0,3.0,0.0,0.0,3219.12,16.35,2,2,23,3,25,6,0,1,6,3,0
1050,30.97,131.25,4,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,3219.12,16.73,2,1,8,4,25,6,0,0,6,3,0
834,26.86,104.25,3,28800.0,0.5977,1.0,0.5977,1.0,3.0,3.0,0.0,0.0,3219.12,17.16,2,1,18,4,25,6,0,0,6,3,3
799,18.46,99.88,5,28800.0,0.4591,1.0,0.4591,1.0,3.0,3.0,0.0,0.0,3219.12,17.56,1,1,4,5,25,6,1,1,6,3,3
1050,14.36,147.21,5,25715.625,0.5134,0.8929374999999999,0.5758,1.0,5.0,5.0,0.0,0.0,3219.12,17.92,1,1,12,5,25,6,1,0,6,3,3
834,32.85,126.43,2,25715.625,0.8245,0.8929374999999999,1.0,1.0,2.0,2.0,0.0,0.0,3219.12,18.01,1,1,15,5,25,6,1,0,6,3,3
872,27.57,137.05,3,25715.625,0.7766,0.8929374999999999,0.9765,1.0,4.0,4.0,0.0,0.0,3262.52,18.56,2,1,4,6,25,6,1,1,6,3,0
838,15.07,104.75,5,28800.0,0.3532,1.0,0.3532,1.0,5.0,5.0,0.0,0.0,3262.52,18.69,2,1,7,6,25,6,1,0,6,3,0
978,11.74,122.25,6,28800.0,0.38,1.0,0.38,1.0,6.0,6.0,0.0,0.0,3262.52,19.18,2,1,19,6,25,6,1,0,6,3,3
978,19.9,122.25,4,28800.0,0.541,1.0,0.541,1.0,3.0,2.0,0.0,0.0,3262.52,19.6,2,1,5,0,26,6,0,1,6,3,3
849,45.64,107.81,3,28351.0,0.9844,0.9844,1.0,1.0,3.0,3.0,0.0,0.0,3262.52,19.85,2,1,11,0,26,6,0,0,6,3,3
742,14.25,96.28,3,27743.0,0.3656,0.9633,0.3795,1.0,3.0,3.0,0.0,0.0,3262.52,19.99,2,1,14,0,26,6,0,0,6,3,3
850,23.7,108.62,2,28172.0,0.3817,0.9782,0.5853,1.0,2.0,2.0,0.0,0.0,3502.52,20.61,3,1,5,1,26,6,0,1,6,3,0
971,26.63,121.38,4,28800.0,0.7475,1.0,0.7475,1.0,4.0,4.0,0.0,0.0,3502.52,20.72,3,1,8,1,26,6,0,0,6,3,0
837,28.32,104.62,3,28800.0,0.8117,1.0,0.8117,1.0,3.0,3.0,0.0,0.0,3502.52,20.98,3,1,14,1,26,6,0,0,6,3,0
847,14.75,105.88,2,28800.0,0.3732,1.0,0.3732,1.0,3.0,3.0,0.0,0.0,3502.52,21.46,3,1,1,2,26,6,0,1,6,3,0
843,41.44,105.38,3,28800.0,0.7343,1.0,0.9791,1.0,4.0,3.0,0.0,0.0,3502.52,21.74,2,1,8,2,26,6,0,0,6,3,0
837,15.47,104.62,4,28800.0,0.3386,1.0,0.3386,1.0,4.0,4.0,0.0,0.0,3502.52,22.0,2,1,14,2,26,6,0,0,6,3,0
946,35.13,118.25,3,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,3502.52,22.53,2,1,3,3,26,6,0,1,6,3,0
760,37.35,95.0,3,28800.0,0.8729,1.0,0.8729,1.0,3.0,3.0,0.0,0.0,3502.52,22.72,2,1,8,3,26,6,0,0,6,3,0
740,25.6,92.5,5,28800.0,0.5807,1.0,0.5807,1.0,5.0,5.0,0.0,0.0,3502.52,23.13,2,1,17,3,26,6,0,0,6,3,0
888,22.29,111.0,3,28800.0,0.5609,1.0,0.5609,1.0,4.0,4.0,0.0,0.0,3502.52,23.4,2,1,0,4,26,6,0,1,6,3,0
928,40.35,116.0,3,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,3502.52,23.86,2,1,11,4,26,6,0,0,6,3,0
877,33.23,109.62,5,28800.0,0.9306,1.0,0.9306,1.0,5.0,5.0,0.0,0.0,3502.52,24.03,2,1,15,4,26,6,0,0,6,3,0
998,48.01,124.75,4,28800.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,3502.52,24.54,2,1,3,5,26,6,1,1,6,3,0
788,22.3,98.5,2,28800.0,0.5141,1.0,0.5141,1.0,2.0,2.0,0.0,0.0,3502.52,24.67,2,1,6,5,26,6,1,0,6,3,0
872,39.84,109.0,6,28800.0,0.9822,1.0,0.9822,1.0,6.0,6.0,0.0,0.0,3502.52,24.783749,1,1,20,5,26,6,1,0,6,3,0
951,27.05,118.88,2,28800.0,0.465,1.0,0.6974,1.0,5.0,5.0,0.0,0.0,3502.52,24.783749,1,1,2,6,26,6,1,1,6,3,0
976,36.55,122.0,2,28800.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,3502.52,24.783749,1,1,8,6,26,6,1,0,6,3,0
945,20.67,118.12,5,28800.0,0.672,1.0,0.672,1.0,5.0,5.0,0.0,0.0,3502.52,24.783749,1,1,16,6,26,6,1,0,6,3,0
1043,12.66,130.38,5,28800.0,0.4208,1.0,0.4208,1.0,6.0,5.0,0.0,0.0,3502.52,24.783749,1,1,1,0,27,6,0,1,6,3,0
899,10.78,112.38,5,28800.0,0.275,1.0,0.275,1.0,5.0,5.0,0.0,0.0,3502.52,24.783749,1,1,10,0,27,6,0,0,6,3,0
914,23.54,114.25,5,28800.0,0.6972,1.0,0.6972,1.0,5.0,5.0,0.0,0.0,3502.52,24.783749,0,1,19,0,27,6,0,0,6,3,0
864,19.39,108.0,5,28800.0,0.4557,1.0,0.5469,1.0,6.0,5.0,0.0,0.0,3502.52,24.783749,0,1,22,0,27,6,0,1,6,3,0
748,28.98,93.5,2,28800.0,0.6594,1.0,0.6594,1.0,2.0,2.0,0.0,0.0,3502.52,24.783749,0,1,6,1,27,6,0,0,6,3,0
971,23.87,121.38,5,28800.0,0.643,1.0,0.643,1.0,5.0,5.0,0.0,0.0,3502.52,24.783749,0,1,19,1,27,6,0,0,6,3,0
909,26.55,113.62,2,28800.0,0.4244,1.0,0.6366,1.0,2.0,2.0,0.0,0.0,3502.52,24.783749,0,1,5,2,27,7,0,1,6,3,0
1050,20.32,131.25,2,28800.0,0.5965,1.0,0.5965,1.0,2.0,2.0,0.0,0.0,3502.52,24.783749,0,1,13,2,27,7,0,0,6,3,0
937,26.04,117.12,3,28800.0,0.5827,1.0,0.7769,1.0,4.0,3.0,0.0,0.0,3502.52,24.783749,0,1,20,2,27,7,0,0,6,3,2
817,45.78,102.12,2,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,3502.52,24.783749,0,1,4,3,27,7,0,1,6,3,2
807,33.27,106.28,2,27335.0,0.7248,0.9491,0.7637,1.0,2.0,2.0,0.0,0.0,3502.52,24.783749,0,1,6,3,27,7,0,0,6,3,2
939,25.79,123.18,3,27443.0,0.7082,0.9529,0.7432,1.0,3.0,3.0,0.0,0.0,3502.52,24.783749,1,0,16,3,27,7,0,0,6,3,0
884,26.61,113.85,3,27952.0,0.6311,0.9706,0.6502,1.0,3.0,2.0,0.0,0.0,3555.95,24.783749,1,0,2,4,27,7,0,1,6,3,0
888,33.68,111.0,3,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,3555.95,24.783749,1,0,8,4,27,7,0,0,6,3,0
900,37.18,112.5,6,28800.0,0.9572,1.0,0.9572,1.0,6.0,6.0,0.0,0.0,3555.95,24.783749,1,0,20,4,27,7,0,0,6,3,0
796,22.83,99.5,2,28800.0,0.3219,1.0,0.4829,1.0,3.0,2.0,0.0,0.0,3555.95,24.783749,1,0,23,4,27,7,0,1,6,3,3
943,12.63,131.15,2,25885.0,0.274,0.8988,0.4572,1.0,3.0,2.0,0.0,0.0,3555.95,24.783749,1,0,11,5,27,7,1,0,6,3,3
876,24.04,120.08,6,26262.0,0.5885,0.9119,0.6454,1.0,6.0,6.0,0.0,0.0,3555.95,24.783749,1,0,20,5,27,7,1,0,6,3,3
923,34.13,121.44,5,27362.0,0.8906,0.9501,0.9374,1.0,5.0,5.0,0.0,0.0,3555.95,24.783749,2,0,23,5,27,7,1,1,6,3,0
983,33.28,122.88,6,28800.0,0.8847,1.0,0.8847,1.0,6.0,6.0,0.0,0.0,3632.88,24.783749,2,0,10,6,27,7,1,0,6,3,0
732,21.01,91.5,3,28800.0,0.5104,1.0,0.5104,1.0,3.0,3.0,0.0,0.0,3632.88,24.783749,2,0,20,6,27,7,1,0,6,3,0
749,25.95,93.62,2,28800.0,0.5711,1.0,0.5711,1.0,4.0,4.0,0.0,0.0,3632.88,24.783749,2,0,5,0,28,7,0,1,6,3,0
1009,26.69,126.12,6,28800.0,0.8188,1.0,0.8188,1.0,6.0,6.0,0.0,0.0,3632.88,24.783749,2,0,13,0,28,7,0,0,6,3,0
1002,36.97,125.25,6,28800.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,3632.88,24.783749,2,0,19,0,28,7,0,0,6,3,0
684,18.94,85.5,4,28800.0,0.4273,1.0,0.4273,1.0,3.0,3.0,0.0,0.0,3632.88,24.783749,2,0,2,1,28,7,0,1,6,3,0
791,15.07,98.88,3,28800.0,0.4117,1.0,0.4117,1.0,3.0,3.0,0.0,0.0,3632.88,24.783749,2,0,9,1,28,7,0,0,6,3,2
861,33.82,107.62,3,28800.0,0.9169,1.0,0.9169,1.0,3.0,3.0,0.0,0.0,3632.88,24.783749,2,0,20,1,28,7,0,0,6,3,2
817,46.45,102.12,3,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,3632.88,24.783749,2,0,23,1,28,7,0,1,6,3,2
906,25.94,113.25,4,28800.0,0.5036,1.0,0.6295,1.0,5.0,4.0,0.0,0.0,3632.88,24.783749,3,0,6,2,28,7,0,0,6,3,0
802,17.8,100.25,6,28800.0,0.4222,1.0,0.4222,1.0,6.0,6.0,0.0,0.0,3678.55,24.783749,3,0,16,2,28,7,0,0,6,3,0
762,33.29,95.25,3,28800.0,0.8644,1.0,0.8644,1.0,6.0,6.0,0.0,0.0,3678.55,24.783749,3,0,4,3,28,7,0,1,6,3,0
963,11.15,120.38,5,28800.0,0.2956,1.0,0.2956,1.0,5.0,5.0,0.0,0.0,3678.55,24.783749,3,0,9,3,28,7,0,0,6,3,0
958,10.73,119.75,6,28800.0,0.2797,1.0,0.2797,1.0,6.0,6.0,0.0,0.0,3678.55,24.783749,2,0,21,3,28,7,0,0,6,3,0
750,36.4,93.75,6,28800.0,0.8216,1.0,0.8216,1.0,2.0,2.0,0.0,0.0,3678.55,24.783749,2,0,3,4,28,7,0,1,6,3,0
1014,27.35,169.67,2,25715.625,0.747,0.8929374999999999,1.0,1.0,2.0,2.0,0.0,0.0,3678.55,24.783749,2,0,6,4,28,7,0,0,6,3,0
908,47.81,152.43,2,25715.625,0.7446,0.8929374999999999,1.0,1.0,2.0,2.0,0.0,0.0,3678.55,24.783749,2,1,14,4,28,7,0,0,6,3,0
987,27.94,151.2,2,25715.625,0.816,0.8929374999999999,1.0,1.0,5.0,5.0,0.0,0.0,3700.11,0.55,2,1,3,5,28,7,1,1,6,3,0
819,13.04,102.38,6,28800.0,0.2906,1.0,0.2906,1.0,6.0,6.0,0.0,0.0,3700.11,0.8,2,1,9,5,28,7,1,0,6,3,0
1050,30.38,131.25,3,28800.0,0.9698,1.0,0.9698,1.0,3.0,3.0,0.0,0.0,3719.65,1.05,2,2,15,5,28,7,1,0,6,3,0
864,27.99,108.0,5,28800.0,0.6774,1.0,0.6774,1.0,3.0,3.0,0.0,0.0,3719.65,1.46,1,2,1,6,28,7,1,1,6,3,0
899,35.69,114.75,5,28203.0,0.9793,0.9793,1.0,1.0,5.0,5.0,0.0,0.0,3719.65,1.7,1,2,7,6,28,7,1,0,6,3,0
727,20.28,92.62,2,28257.0,0.395,0.9811,0.4026,1.0,2.0,2.0,0.0,0.0,3949.74,2.19,1,2,18,6,28,7,1,0,6,3,0
792,16.9,101.63,3,28054.0,0.4317,0.9741,0.4432,1.0,7.0,7.0,0.0,0.0,3949.74,2.4,1,2,0,0,29,7,0,1,6,3,0
935,46.32,116.88,6,28800.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,3949.74,2.86,1,2,10,0,29,7,0,0,6,3,0
786,21.3,98.25,6,28800.0,0.5188,1.0,0.5188,1.0,6.0,6.0,0.0,0.0,3949.74,3.05,1,2,15,0,29,7,0,0,6,3,0
819,23.61,102.38,7,28800.0,0.5855,1.0,0.5855,1.0,2.0,2.0,0.0,0.0,3949.74,3.58,1,2,4,1,29,7,0,1,6,3,0
1029,43.81,128.62,4,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,3949.74,3.89,1,2,11,1,29,7,0,0,6,3,0
939,34.49,117.38,5,28800.0,0.7086,1.0,0.8503,1.0,6.0,5.0,0.0,0.0,3949.74,4.02,1,2,14,1,29,7,0,0,6,3,0
936,19.59,117.0,2,28800.0,0.5174,1.0,0.5174,1.0,4.0,4.0,0.0,0.0,3949.74,4.56,1,2,3,2,29,7,0,1,6,3,0
868,25.76,108.5,5,28800.0,0.6113,1.0,0.7336,1.0,6.0,5.0,0.0,0.0,3949.74,4.82,0,2,9,2,29,7,0,0,6,3,0
1027,32.95,128.38,2,28800.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,3949.74,5.27,0,2,20,2,29,7,0,0,6,3,0
993,12.38,124.12,4,28800.0,0.3296,1.0,0.3296,1.0,4.0,4.0,0.0,0.0,3949.74,5.58,0,2,4,3,29,7,0,1,6,3,0
876,43.49,109.5,6,28800.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,3949.74,5.78,0,2,8,3,29,7,0,0,6,3,0
966,22.53,120.75,3,28800.0,0.6886,1.0,0.6886,1.0,3.0,3.0,0.0,0.0,3949.74,6.28,0,2,21,3,29,7,0,0,6,3,0
854,45.92,106.75,4,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,3949.74,6.37,0,2,23,3,29,7,0,1,6,3,0
790,21.3,98.75,4,28800.0,0.4069,1.0,0.5086,1.0,5.0,4.0,0.0,0.0,3949.74,6.89,0,2,11,4,29,7,0,0,6,3,0
727,29.41,90.88,2,28800.0,0.7093,1.0,0.7093,1.0,2.0,2.0,0.0,0.0,3949.74,7.19,0,2,18,4,29,7,0,0,6,3,0
864,11.37,108.0,5,28800.0,0.2664,1.0,0.2664,1.0,2.0,2.0,0.0,0.0,3949.74,7.59,0,2,4,5,29,7,1,1,6,3,0
981,24.01,122.62,5,28800.0,0.8001,1.0,0.8001,1.0,5.0,5.0,0.0,0.0,3949.74,7.82,0,2,10,5,29,7,1,0,6,3,0
714,10.32,89.25,5,28800.0,0.2417,1.0,0.2417,1.0,5.0,5.0,0.0,0.0,3949.74,8.3,0,2,21,5,29,7,1,0,6,3,0
654,25.96,81.75,2,28800.0,0.4367,1.0,0.4367,1.0,2.0,1.0,0.0,0.0,3949.74,8.56,0,2,3,6,29,7,1,1,6,3,0
831,35.96,103.88,6,28800.0,0.7987,1.0,0.7987,1.0,6.0,6.0,0.0,0.0,3949.74,9.08,0,2,16,6,29,7,1,0,6,3,0
818,30.11,102.25,1,28800.0,0.3912,1.0,0.7825,1.0,2.0,1.0,0.0,0.0,3949.74,9.33,0,2,22,6,29,7,1,1,6,3,0
614,33.04,76.75,4,28800.0,0.7001,1.0,0.7001,1.0,4.0,4.0,0.0,0.0,3949.74,9.74,0,2,8,0,30,7,0,0,6,3,0
839,9.54,104.88,4,28800.0,0.2441,1.0,0.2441,1.0,4.0,4.0,0.0,0.0,3949.74,10.28,0,2,21,0,30,7,0,0,6,3,0
