recorded_hour,day_of_week,week_of_year,is_weekend,line_encoded,total_pass,pass_rate,downtime_rate,availability,performance,quality,downtime_count,efficiency
6,2,11,0,2,5.0,0.0054585152838427945,0.10709635447710752,0.9684011363636364,0.7713215909090909,0.9683693181818182,2,0.8135
14,2,11,0,2,3.0,0.003575685339690107,0.10709635447710752,0.9675180790960451,0.7758463276836158,0.9586621468926554,2,0.759
22,3,11,0,2,2.0,0.0019047619047619048,0.10709635447710752,0.9660954545454546,0.7738732954545454,0.9695846590909092,2,0.5304
6,2,11,0,2,2.0,0.003179650238473768,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,0.1767
14,2,11,0,2,6.0,0.008547008547008548,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,0.4643
22,3,11,0,2,3.0,0.004267425320056899,0.018333332613110542,0.9691514450867053,0.6074329479768786,0.9537063583815028,1,0.3061
6,2,11,0,2,3.0,0.0031023784901758012,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,0.9005
14,2,11,0,2,4.0,0.0038095238095238095,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,0.3544
22,3,11,0,2,3.0,0.002857142857142857,0.03166666626930237,0.9592327485380115,0.7542111111111112,0.97113216374269,1,0.7262
6,2,11,0,3,6.0,0.00964630225080386,0.0,0.97625197740113,0.6071683615819209,0.9534841807909604,0,0.8129
14,2,11,0,3,5.0,0.006443298969072165,0.0,0.9750948863636364,0.5983465909090909,0.9623090909090908,0,0.7542
22,3,11,0,3,3.0,0.004043126684636119,0.0,0.9761469273743016,0.5908648044692737,0.9510592178770948,0,0.4323
6,2,11,0,3,4.0,0.004571428571428572,0.0711805522441864,0.9577932203389832,0.7727412429378532,0.9548954802259888,2,0.669
14,2,11,0,3,2.0,0.0021436227224008574,0.08788194507360458,0.9601118644067796,0.7691152542372881,0.9529186440677966,2,0.8407
22,3,11,0,3,3.0,0.0032822757111597373,0.0,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,0.4354
6,2,11,0,3,2.0,0.002136752136752137,0.10510416328907013,0.970548275862069,0.7340936781609195,0.969635632183908,1,0.4329
14,2,11,0,3,2.0,0.002232142857142857,0.08124999701976776,0.9679265536723164,0.677564406779661,0.9646892655367232,1,0.3463
22,3,11,0,3,7.0,0.007700770077007701,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,0.3677
6,3,11,0,0,2.0,0.002103049421661409,0.0,0.9714869318181818,0.7811892045454545,0.9603221590909092,0,0.384
14,3,11,0,0,2.0,0.0019047619047619048,0.0,0.9732103448275864,0.7720936781609196,0.9673367816091952,0,0.303
22,4,11,0,0,5.0,0.004761904761904762,0.0,0.9726114285714286,0.7704497142857143,0.9543937142857144,0,0.5086
6,3,11,0,0,2.0,0.0024509803921568627,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,0.4981
14,3,11,0,0,3.0,0.003821656050955414,0.0,0.9595845714285716,0.6536731428571428,0.9767611428571428,0,0.8897
22,4,11,0,0,2.0,0.0024937655860349127,0.06503472477197647,0.960858757062147,0.6334305084745763,0.9482943502824858,2,0.5619
6,3,11,0,0,4.0,0.004012036108324975,0.0,0.9711568965517242,0.7715344827586208,0.9542132183908044,0,0.7982
14,3,11,0,0,3.0,0.003278688524590164,0.0,0.9698011363636364,0.75509375,0.9680863636363636,0,0.4432
22,4,11,0,0,4.0,0.004210526315789474,0.09642361104488373,0.9699949438202248,0.7404140449438202,0.9610904494382022,1,0.7229
6,3,11,0,1,4.0,0.004711425206124852,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,1.0
14,3,11,0,1,3.0,0.0037220843672456576,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,0.4286
22,4,11,0,1,4.0,0.005188067444876783,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,0.3132
6,3,11,0,1,5.0,0.01098901098901099,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,0.1477
14,3,11,0,1,5.0,0.006313131313131313,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,0.5497
22,4,11,0,1,5.0,0.006570302233902759,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,0.901
6,3,11,0,1,6.0,0.006103763987792472,0.0,0.965764,0.7633297142857142,0.9598091428571428,0,0.6028
14,3,11,0,1,2.0,0.002183406113537118,0.0,0.961093220338983,0.7580553672316385,0.9796604519774011,0,1.0
22,4,11,0,1,1.0,0.0010362694300518134,0.0,0.95955530726257,0.7858726256983241,0.97316312849162,0,0.4875
6,3,11,0,2,6.0,0.006896551724137931,0.10709635447710752,0.9684011363636364,0.7713215909090909,0.9683693181818182,2,0.6915
14,3,11,0,2,5.0,0.004761904761904762,0.10709635447710752,0.9675180790960451,0.7758463276836158,0.9586621468926554,2,0.8462
22,4,11,0,2,2.0,0.0020491803278688526,0.0,0.9660954545454546,0.7738732954545454,0.9695846590909092,0,1.0
6,3,11,0,2,2.0,0.002617801047120419,0.01631944440305233,0.9734926553672316,0.6269056497175142,0.955367231638418,1,0.8261
14,3,11,0,2,2.0,0.0025477707006369425,0.01045138854533434,0.9717162921348316,0.6548410112359551,0.9551494382022472,1,0.9895
22,4,11,0,2,8.0,0.010139416983523447,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,0.7624
6,3,11,0,2,2.0,0.0021929824561403508,0.030763888731598854,0.9558448863636364,0.7807528409090909,0.977555681818182,1,0.6087
14,3,11,0,2,3.0,0.002857142857142857,0.028229165822267532,0.959408,0.7887599999999999,0.9514285714285714,1,0.6337
22,4,11,0,2,5.0,0.004761904761904762,0.0,0.9592327485380115,0.7542111111111112,0.97113216374269,0,0.9629
6,3,11,0,3,2.0,0.0028653295128939827,0.0,0.97625197740113,0.6071683615819209,0.9534841807909604,0,0.681
14,3,11,0,3,3.0,0.0055762081784386614,0.0,0.9750948863636364,0.5983465909090909,0.9623090909090908,0,0.4113
22,4,11,0,3,5.0,0.007246376811594203,0.0,0.9761469273743016,0.5908648044692737,0.9510592178770948,0,0.713
6,3,11,0,3,2.0,0.0019047619047619048,0.0,0.9577932203389832,0.7727412429378532,0.9548954802259888,0,1.0
14,3,11,0,3,5.0,0.0050916496945010185,0.0,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,0.4869
22,4,11,0,3,3.0,0.003188097768331562,0.10709635447710752,0.9582296511627908,0.8025308139534885,0.9455558139534884,1,0.8649
6,3,11,0,3,5.0,0.005847953216374269,0.0,0.970548275862069,0.7340936781609195,0.969635632183908,0,0.6908
14,3,11,0,3,4.0,0.004694835680751174,0.0,0.9679265536723164,0.677564406779661,0.9646892655367232,0,0.6396
22,4,11,0,3,2.0,0.002207505518763797,0.10709635447710752,0.9663485875706216,0.7424570621468926,0.9622666666666668,1,0.2683
6,4,11,0,0,2.0,0.0020222446916076846,0.0,0.9714869318181818,0.7811892045454545,0.9603221590909092,0,0.8623
14,4,11,0,0,5.0,0.004761904761904762,0.0,0.9732103448275864,0.7720936781609196,0.9673367816091952,0,0.8856
22,5,11,1,0,3.0,0.002857142857142857,0.0,0.9726114285714286,0.7704497142857143,0.9543937142857144,0,0.6865
6,4,11,0,0,6.0,0.008021390374331552,0.09079860895872116,0.9579948863636364,0.6420017045454546,0.9496204545454544,2,0.8226
14,4,11,0,0,2.0,0.0022002200220022,0.0754166692495346,0.9595845714285716,0.6536731428571428,0.9767611428571428,2,0.9246
22,5,11,1,0,5.0,0.006729475100942127,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,0.2229
6,4,11,0,0,4.0,0.0050568900126422255,0.08170139044523239,0.9711568965517242,0.7715344827586208,0.9542132183908044,1,0.6255
14,4,11,0,0,4.0,0.0038095238095238095,0.10709635447710752,0.9698011363636364,0.75509375,0.9680863636363636,1,0.797
22,5,11,1,0,4.0,0.004395604395604396,0.0,0.9699949438202248,0.7404140449438202,0.9610904494382022,0,0.6389
6,4,11,0,1,4.0,0.004728132387706856,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,1.0
14,4,11,0,1,5.0,0.006435006435006435,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,0.8195
22,5,11,1,1,4.0,0.004744958481613286,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,0.8974
6,4,11,0,1,6.0,0.009077155824508321,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,0.3776
14,4,11,0,1,3.0,0.004,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,0.8172
22,5,11,1,1,1.0,0.0011376564277588168,0.041631944477558136,0.9596569832402236,0.6435245810055866,0.9638513966480448,1,0.3388
6,4,11,0,1,6.0,0.005714285714285714,0.0,0.965764,0.7633297142857142,0.9598091428571428,0,1.0
14,4,11,0,1,3.0,0.002857142857142857,0.0,0.961093220338983,0.7580553672316385,0.9796604519774011,0,0.7186
22,5,11,1,1,6.0,0.005714285714285714,0.0,0.95955530726257,0.7858726256983241,0.97316312849162,0,1.0
6,4,11,0,2,4.0,0.004119464469618949,0.0,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,1.0
14,4,11,0,2,4.0,0.0038461538461538464,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,0.9876
22,5,11,1,2,5.0,0.005868544600938967,0.0,0.9660954545454546,0.7738732954545454,0.9695846590909092,0,0.7804
6,4,11,0,2,3.0,0.0034285714285714284,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,0.7474
14,4,11,0,2,2.0,0.003284072249589491,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,0.4737
22,5,11,1,2,4.0,0.005031446540880503,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,0.8958
6,4,11,0,2,2.0,0.0019047619047619048,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,1.0
14,4,11,0,2,4.0,0.0038095238095238095,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,1.0
22,5,11,1,2,3.0,0.003076923076923077,0.0,0.9592327485380115,0.7542111111111112,0.97113216374269,0,0.5652
6,4,11,0,3,6.0,0.00872093023255814,0.0,0.97625197740113,0.6071683615819209,0.9534841807909604,0,0.4895
14,4,11,0,3,5.0,0.006587615283267457,0.0,0.9750948863636364,0.5983465909090909,0.9623090909090908,0,0.2904
22,5,11,1,3,1.0,0.0013698630136986301,0.10709635447710752,0.9761469273743016,0.5908648044692737,0.9510592178770948,1,0.7313
6,4,11,0,3,4.0,0.003976143141153081,0.10709635447710752,0.9577932203389832,0.7727412429378532,0.9548954802259888,1,0.6239
14,4,11,0,3,4.0,0.003816793893129771,0.10709635447710752,0.9601118644067796,0.7691152542372881,0.9529186440677966,1,0.7019
22,5,11,1,3,1.0,0.0009671179883945841,0.05722222104668617,0.9582296511627908,0.8025308139534885,0.9455558139534884,1,0.9428
6,4,11,0,3,3.0,0.003236245954692557,0.08590278029441833,0.970548275862069,0.7340936781609195,0.969635632183908,1,0.3963
14,4,11,0,3,4.0,0.005571030640668524,0.08465278148651123,0.9679265536723164,0.677564406779661,0.9646892655367232,1,0.5519
22,5,11,1,3,6.0,0.0069767441860465115,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,0.8254
6,5,11,1,0,6.0,0.0061162079510703364,0.0,0.9714869318181818,0.7811892045454545,0.9603221590909092,0,1.0
22,6,11,1,0,4.0,0.0038095238095238095,0.05996527895331383,0.9726114285714286,0.7704497142857143,0.9543937142857144,1,0.94
6,5,11,1,0,6.0,0.008571428571428572,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,0.4343
14,5,11,1,0,2.0,0.002849002849002849,0.0,0.9595845714285716,0.6536731428571428,0.9767611428571428,0,0.2801
6,5,11,1,0,6.0,0.005940594059405941,0.0,0.9711568965517242,0.7715344827586208,0.9542132183908044,0,0.8631
14,5,11,1,0,2.0,0.001998001998001998,0.0,0.9698011363636364,0.75509375,0.9680863636363636,0,0.6632
22,6,11,1,0,2.0,0.0024752475247524753,0.0,0.9699949438202248,0.7404140449438202,0.9610904494382022,0,1.0
6,5,11,1,1,4.0,0.004324324324324324,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,0.6003
14,5,11,1,1,3.0,0.004070556309362279,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,0.7738
22,6,11,1,1,5.0,0.004935834155972359,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,0.7404
6,5,11,1,1,1.0,0.001218026796589525,0.021770833060145378,0.9605514124293784,0.6269536723163842,0.9538604519774012,1,0.3093
14,5,11,1,1,6.0,0.012048192771084338,0.028611110523343086,0.961474431818182,0.6564625000000001,0.9428977272727272,1,0.5103
22,6,11,1,1,2.0,0.0024125452352231603,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,0.7642
6,5,11,1,1,3.0,0.0032119914346895075,0.0,0.965764,0.7633297142857142,0.9598091428571428,0,0.4184
14,5,11,1,1,6.0,0.005714285714285714,0.0,0.961093220338983,0.7580553672316385,0.9796604519774011,0,1.0
22,6,11,1,1,6.0,0.006147540983606557,0.0,0.95955530726257,0.7858726256983241,0.97316312849162,0,0.3399
6,5,11,1,2,5.0,0.004803073967339097,0.0,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,0.9918
14,5,11,1,2,2.0,0.0025188916876574307,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,1.0
22,6,11,1,2,6.0,0.006006006006006006,0.0,0.9660954545454546,0.7738732954545454,0.9695846590909092,0,1.0
6,5,11,1,2,6.0,0.008053691275167786,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,0.4886
14,5,11,1,2,6.0,0.008053691275167786,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,0.9106
22,6,11,1,2,5.0,0.0070028011204481795,0.007256944663822651,0.9691514450867053,0.6074329479768786,0.9537063583815028,1,0.8216
6,5,11,1,2,3.0,0.003045685279187817,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,1.0
14,5,11,1,2,5.0,0.00522466039707419,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,1.0
22,6,11,1,2,2.0,0.0021413276231263384,0.0,0.9592327485380115,0.7542111111111112,0.97113216374269,0,0.6522
6,5,11,1,3,3.0,0.004491017964071856,0.10709635447710752,0.97625197740113,0.6071683615819209,0.9534841807909604,1,0.5293
14,5,11,1,3,2.0,0.0027548209366391185,0.10709635447710752,0.9750948863636364,0.5983465909090909,0.9623090909090908,1,0.8859
22,6,11,1,3,1.0,0.001221001221001221,0.08069444447755814,0.9761469273743016,0.5908648044692737,0.9510592178770948,2,0.4597
6,5,11,1,3,2.0,0.0023014959723820483,0.049965277314186096,0.9577932203389832,0.7727412429378532,0.9548954802259888,1,0.6263
14,5,11,1,3,2.0,0.0022099447513812156,0.04319444298744202,0.9601118644067796,0.7691152542372881,0.9529186440677966,1,0.257
6,5,11,1,3,3.0,0.0038119440914866584,0.0,0.970548275862069,0.7340936781609195,0.969635632183908,0,0.4834
14,5,11,1,3,6.0,0.00663716814159292,0.0,0.9679265536723164,0.677564406779661,0.9646892655367232,0,0.7627
22,6,11,1,3,4.0,0.004206098843322818,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,1.0
6,6,11,1,0,5.0,0.0048216007714561235,0.06847222149372101,0.9714869318181818,0.7811892045454545,0.9603221590909092,1,0.9315
14,6,11,1,0,3.0,0.002857142857142857,0.039444442838430405,0.9732103448275864,0.7720936781609196,0.9673367816091952,1,0.9606
22,0,12,0,0,7.0,0.008717310087173101,0.0477430559694767,0.9726114285714286,0.7704497142857143,0.9543937142857144,1,0.7774
6,6,11,1,0,4.0,0.004914004914004914,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,0.6345
14,6,11,1,0,3.0,0.004026845637583893,0.0,0.9595845714285716,0.6536731428571428,0.9767611428571428,0,0.715
22,0,12,0,0,5.0,0.005889281507656066,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,0.4616
6,6,11,1,0,3.0,0.002912621359223301,0.0,0.9711568965517242,0.7715344827586208,0.9542132183908044,0,1.0
14,6,11,1,0,6.0,0.005714285714285714,0.0,0.9698011363636364,0.75509375,0.9680863636363636,0,0.7758
22,0,12,0,0,4.0,0.005891016200294551,0.08222222328186035,0.9699949438202248,0.7404140449438202,0.9610904494382022,1,0.1626
6,6,11,1,1,3.0,0.0031779661016949155,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,0.3216
14,6,11,1,1,5.0,0.006570302233902759,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,0.9526
6,6,11,1,1,3.0,0.0035169988276670576,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,0.425
14,6,11,1,1,1.0,0.0014903129657228018,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,0.3387
22,0,12,0,1,3.0,0.003865979381443299,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,0.873
14,6,11,1,1,4.0,0.004149377593360996,0.0,0.961093220338983,0.7580553672316385,0.9796604519774011,0,0.9493
22,0,12,0,1,1.0,0.0011160714285714285,0.0,0.95955530726257,0.7858726256983241,0.97316312849162,0,1.0
6,6,11,1,2,2.0,0.0019047619047619048,0.0,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,0.8272
14,6,11,1,2,1.0,0.0009523809523809524,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,0.5
22,0,12,0,2,5.0,0.005257623554153523,0.0,0.9660954545454546,0.7738732954545454,0.9695846590909092,0,1.0
6,6,11,1,2,4.0,0.005961251862891207,0.012256944552063942,0.9734926553672316,0.6269056497175142,0.955367231638418,1,0.9016
14,6,11,1,2,5.0,0.006329113924050633,0.008159722201526165,0.9717162921348316,0.6548410112359551,0.9551494382022472,1,0.3895
22,0,12,0,2,5.0,0.005952380952380952,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,0.7272
6,6,11,1,2,5.0,0.005341880341880342,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,0.5115
14,6,11,1,2,2.0,0.0019193857965451055,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,0.9932
22,0,12,0,2,4.0,0.004343105320304018,0.10709635447710752,0.9592327485380115,0.7542111111111112,0.97113216374269,2,0.7823
14,6,11,1,3,2.0,0.0028530670470756064,0.10517361015081406,0.9750948863636364,0.5983465909090909,0.9623090909090908,2,0.2974
22,0,12,0,3,3.0,0.004862236628849271,0.0,0.9761469273743016,0.5908648044692737,0.9510592178770948,0,0.2395
6,6,11,1,3,2.0,0.0021141649048625794,0.031006945297122,0.9577932203389832,0.7727412429378532,0.9548954802259888,1,0.7926
14,6,11,1,3,1.0,0.0010706638115631692,0.019930556416511536,0.9601118644067796,0.7691152542372881,0.9529186440677966,1,0.1969
6,6,11,1,3,5.0,0.0059594755661501785,0.0,0.970548275862069,0.7340936781609195,0.969635632183908,0,0.3292
14,6,11,1,3,3.0,0.0031088082901554403,0.0,0.9679265536723164,0.677564406779661,0.9646892655367232,0,0.6688
22,0,12,0,3,2.0,0.002081165452653486,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,0.6393
6,0,12,0,0,2.0,0.0021321961620469083,0.07878471910953522,0.9714869318181818,0.7811892045454545,0.9603221590909092,1,0.6722
14,0,12,0,0,4.0,0.0038095238095238095,0.07972222566604614,0.9732103448275864,0.7720936781609196,0.9673367816091952,1,0.5371
22,1,12,0,0,3.0,0.0033783783783783786,0.06968750059604645,0.9726114285714286,0.7704497142857143,0.9543937142857144,1,0.7122
6,0,12,0,0,5.0,0.007656967840735069,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,0.3777
14,0,12,0,0,5.0,0.009328358208955223,0.0,0.9595845714285716,0.6536731428571428,0.9767611428571428,0,0.397
22,1,12,0,0,5.0,0.006993006993006993,0.10709635447710752,0.960858757062147,0.6334305084745763,0.9482943502824858,1,0.7215
6,0,12,0,0,4.0,0.0038095238095238095,0.07215277850627899,0.9711568965517242,0.7715344827586208,0.9542132183908044,1,0.9278
14,0,12,0,0,4.0,0.004098360655737705,0.031388889998197556,0.9698011363636364,0.75509375,0.9680863636363636,1,0.8902
22,1,12,0,0,2.0,0.002728512960436562,0.0,0.9699949438202248,0.7404140449438202,0.9610904494382022,0,0.6516
6,0,12,0,1,4.0,0.004032258064516129,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,1.0
14,0,12,0,1,3.0,0.003401360544217687,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,0.2074
22,1,12,0,1,4.0,0.004878048780487805,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,0.6588
6,0,12,0,1,2.0,0.0027247956403269754,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,0.7656
14,0,12,0,1,5.0,0.006510416666666667,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,0.3544
22,1,12,0,1,6.0,0.008784773060029283,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,0.5241
6,0,12,0,1,2.0,0.001951219512195122,0.0,0.965764,0.7633297142857142,0.9598091428571428,0,0.8033
14,0,12,0,1,3.0,0.002857142857142857,0.0,0.961093220338983,0.7580553672316385,0.9796604519774011,0,0.7751
22,1,12,0,1,5.0,0.004761904761904762,0.10709635447710752,0.95955530726257,0.7858726256983241,0.97316312849162,1,0.3642
6,0,12,0,2,5.0,0.005149330587023687,0.0,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,0.6504
14,0,12,0,2,4.0,0.0041928721174004195,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,1.0
22,1,12,0,2,2.0,0.002607561929595828,0.0,0.9660954545454546,0.7738732954545454,0.9695846590909092,0,0.808
6,0,12,0,2,6.0,0.007751937984496124,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,0.2408
14,0,12,0,2,2.0,0.002366863905325444,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,0.9095
22,1,12,0,2,6.0,0.008534850640113799,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,0.5736
6,0,12,0,2,4.0,0.0038095238095238095,0.10709635447710752,0.9558448863636364,0.7807528409090909,0.977555681818182,2,0.7742
14,0,12,0,2,3.0,0.0032967032967032967,0.08777777850627899,0.959408,0.7887599999999999,0.9514285714285714,2,0.6538
22,1,12,0,2,5.0,0.004761904761904762,0.021666666492819786,0.9592327485380115,0.7542111111111112,0.97113216374269,1,0.9783
